player_id,player_name,off,def,net_rapm,possessions,off_poss,def_poss
1641764,Brandin Podziemski,-0.665,-0.347,-0.317,23394,11891,11503
1630625,Dalano Banton,-0.205,0.114,-0.319,8267,4140,4127
1631232,Keion Brooks Jr.,0.319,0.638,-0.319,1224,601,623
1642905,Yang Hansen,-0.038,0.282,-0.32,1112,541,571
1630188,Jalen Smith,0.019,0.341,-0.322,12092,6063,6029
1641741,Ricky Council IV,-0.196,0.129,-0.324,5579,2784,2795
1628975,Jevon Carter,-0.085,0.24,-0.325,8130,4167,3963
1627741,Buddy Hield,-0.113,0.212,-0.325,19500,9979,9521
1630214,Xavier Tillman,-0.273,0.052,-0.326,5237,2652,2585
1641877,Nathan Mensah,-0.172,0.156,-0.328,1073,544,529
1641798,Jaylen Martin,-0.545,-0.215,-0.33,876,437,439
1629684,Grant Williams,-0.463,-0.132,-0.331,12053,6042,6011
1627763,Malcolm Brogdon,-0.548,-0.216,-0.332,6179,3063,3116
1626174,Christian Wood,-0.129,0.203,-0.332,3166,1505,1661
1627742,Brandon Ingram,-0.074,0.263,-0.337,20192,10158,10034
1629750,Javonte Green,0.025,0.364,-0.34,11275,5690,5585
1627780,Gary Payton II,-0.125,0.216,-0.341,10773,5396,5377
202693,Markieff Morris,-0.0,0.343,-0.344,1472,726,746
1629162,Jordan McLaughlin,-0.64,-0.295,-0.345,4499,2276,2223
1642419,Jamison Battle,-0.207,0.139,-0.345,5984,3048,2936
1643047,Huntley,-0.054,0.291,-0.345,148,82,66
1629667,Jalen McDaniels,-0.012,0.334,-0.347,2025,990,1035
203200,Justin Holiday,-0.175,0.174,-0.349,3651,1848,1803
1628418,Thomas Bryant,-0.02,0.333,-0.353,8454,4207,4247
1629647,Darius Bazley,-0.238,0.118,-0.357,580,283,297
202694,Marcus Morris Sr.,-0.454,-0.097,-0.357,3399,1730,1669
1642967,John Poulakidas,-0.057,0.3,-0.357,966,494,472
202709,Cory Joseph,-0.358,-0.0,-0.358,3666,1886,1780
1642449,Tolu Smith,-0.283,0.079,-0.361,544,296,248
201976,Patrick Beverley,-0.557,-0.188,-0.368,6036,2983,3053
1630574,Ariel Hukporti,-0.537,-0.166,-0.371,2813,1396,1417
1642959,Chris Youngblood,-0.25,0.124,-0.373,662,320,342
1628960,Grayson Allen,-0.947,-0.572,-0.375,20502,10098,10404
1628396,Tony Bradley,-0.071,0.304,-0.375,2406,1246,1160
203095,Evan Fournier,-0.236,0.14,-0.376,2099,1044,1055
1642886,Brea,-0.193,0.185,-0.379,291,150,141
203500,Steven Adams,-0.971,-0.59,-0.381,6287,3208,3079
1627777,Georges Niang,-0.458,-0.072,-0.385,13446,6700,6746
1628467,Maxi Kleber,-0.425,-0.039,-0.386,7828,3838,3990
1643052,Chaney Johnson,-0.312,0.074,-0.386,1147,588,559
201145,Jeff Green,0.555,0.943,-0.388,7035,3533,3502
1631103,Malaki Branham,-0.223,0.169,-0.392,8675,4260,4415
1641767,Ben Sheppard,0.058,0.458,-0.4,14925,7557,7368
1628371,Jonathan Isaac,-0.544,-0.143,-0.401,9578,4914,4664
1642422,Armel Traoré,-0.2,0.203,-0.403,231,115,116
