player_id,player_name,Latest_Year,oTS,oTOV,oTOV_bp,oTOV_sc,oREB,dTS,dTOV,dTOV_bp,dTOV_sc,dREB,off,def,net_rapm,RESID,o_sc,o_fc,d_sc,d_fc,o_pval,d_pval,possessions,off_poss,def_poss
1642867,Collin Murray-Boyles,2026,-1.79,-0.17,-0.16,-0.0,0.33,0.26,0.63,0.05,0.59,0.23,-1.51,1.29,-0.23,0.28,-0.25,-1.26,0.95,0.34,0.16,0.86,4187,2090,2097
201143,Al Horford,2026,0.78,0.06,-0.11,0.17,-0.53,-1.14,0.7,0.39,0.31,-0.67,0.35,-0.58,-0.24,0.56,-0.55,0.9,-0.66,0.08,-0.47,0.03,3618,1813,1805
1642449,ID_1642449,2026,-0.08,-0.36,-0.2,-0.16,0.08,-0.23,0.05,0.09,-0.04,0.23,-0.26,0.02,-0.24,0.07,-0.02,-0.24,0.26,-0.24,-0.28,0.28,348,173,175
1631288,Jamal Cain,2026,-0.38,0.05,0.06,-0.01,0.25,-0.16,-0.04,-0.17,0.13,-0.02,-0.06,-0.19,-0.25,0.05,0.31,-0.37,-0.3,0.11,0.3,-0.06,605,305,300
1642260,Nikola Topić,2026,-0.32,-0.21,-0.17,-0.04,-0.01,0.21,0.14,0.0,0.13,-0.1,-0.5,0.25,-0.25,0.04,-0.08,-0.42,0.08,0.17,-0.22,0.04,202,99,103
1641775,Jordan Walsh,2026,0.38,-0.37,0.32,-0.68,1.38,-0.7,-0.24,-0.35,0.1,-0.49,1.56,-1.83,-0.26,-0.22,1.36,0.2,-0.71,-1.12,1.01,-0.73,3753,1858,1895
203924,Jerami Grant,2026,0.83,-0.06,0.29,-0.36,0.68,-1.6,0.3,-0.06,0.36,-0.49,1.69,-1.95,-0.26,0.08,0.62,1.07,-0.16,-1.79,0.62,-0.19,6284,3132,3152
1642853,Rasheer Fleming,2026,-0.7,-0.87,-0.21,-0.66,0.83,0.45,-0.12,-0.46,0.35,-0.3,-0.49,0.23,-0.26,0.45,0.87,-1.36,-0.21,0.44,-0.04,-0.42,1341,665,676
1631116,Patrick Baldwin Jr.,2026,-0.83,0.1,-0.12,0.22,-0.08,0.27,0.1,0.01,0.09,0.13,-0.81,0.55,-0.26,0.05,-0.27,-0.54,0.32,0.23,0.02,0.23,242,119,123
1641794,Dillon Jones,2026,-0.11,-0.05,0.02,-0.07,0.01,-0.04,-0.15,-0.06,-0.08,0.05,-0.2,-0.07,-0.27,0.02,-0.1,-0.1,0.04,-0.11,-0.04,-0.1,98,49,49
1642886,ID_1642886,2026,-0.05,-0.11,-0.09,-0.02,0.04,0.03,-0.03,-0.06,0.04,-0.19,-0.08,-0.2,-0.28,0.03,-0.09,0.01,-0.23,0.03,-0.07,-0.22,83,41,42
1641764,Brandin Podziemski,2026,-1.49,-0.06,-0.09,0.04,-0.36,0.68,0.27,0.06,0.22,0.52,-1.99,1.71,-0.28,0.16,-0.43,-1.56,-0.22,1.93,-0.42,0.79,7174,3602,3572
1629048,Goga Bitadze,2026,-0.6,-0.4,-0.14,-0.26,0.42,0.02,0.23,0.05,0.18,0.0,-0.65,0.36,-0.29,0.04,0.53,-1.18,0.02,0.34,0.02,0.23,2918,1441,1477
201572,Brook Lopez,2026,0.29,0.04,0.25,-0.22,-1.25,0.12,0.3,0.35,-0.04,0.25,-0.91,0.59,-0.31,-0.06,-1.47,0.56,-0.22,0.81,-1.21,0.55,4366,2179,2187
1642280,Trentyn Flowers,2026,-0.31,0.01,0.02,-0.01,0.07,-0.15,0.01,0.0,0.01,0.01,-0.21,-0.09,-0.31,0.05,0.18,-0.39,-0.04,-0.05,0.08,0.02,20,10,10
1631101,Shaedon Sharpe,2026,-0.53,-0.58,-0.35,-0.24,0.63,0.94,-0.94,-0.18,-0.76,-0.17,-0.13,-0.2,-0.32,0.33,0.2,-0.33,-0.09,-0.11,0.05,-1.11,6221,3114,3107
1628963,Marvin Bagley III,2026,-0.04,-0.17,0.16,-0.34,0.76,-0.28,-0.84,-0.39,-0.45,0.32,0.66,-0.98,-0.32,-0.07,0.62,0.04,-0.22,-0.76,0.59,-0.52,3768,1887,1881
203471,Dennis Schroder,2026,-0.19,-0.07,-0.36,0.29,-0.57,1.29,-0.03,-0.12,0.09,-0.31,-0.88,0.56,-0.32,-0.44,-0.49,-0.39,-0.22,0.78,-0.64,-0.34,5665,2822,2843
1630530,Trey Murphy III,2026,0.37,-0.14,-0.37,0.24,0.1,-0.86,0.54,0.45,0.1,-0.43,0.18,-0.5,-0.32,0.1,0.45,-0.27,-0.22,-0.28,-0.04,0.11,8921,4470,4451
1643141,ID_1643141,2026,-0.27,-0.02,-0.07,0.05,-0.01,-0.0,0.04,0.01,0.03,-0.02,-0.38,0.05,-0.33,-0.05,-0.08,-0.3,0.02,0.03,-0.03,0.02,126,63,63
1642914,Javon Small,2026,0.47,0.04,-0.14,0.17,-0.09,-0.66,0.46,0.3,0.17,-0.67,0.34,-0.68,-0.33,0.12,-0.12,0.46,-0.53,-0.15,-0.05,-0.21,2204,1101,1103
203076,Anthony Davis,2026,-0.06,-0.19,-0.22,0.04,-0.1,0.28,-0.18,-0.19,0.01,-0.15,-0.25,-0.09,-0.34,0.06,0.16,-0.41,0.48,-0.57,-0.29,-0.33,2697,1347,1350
1643133,ID_1643133,2026,-0.26,-0.02,-0.01,-0.01,0.01,-0.22,0.09,0.12,-0.04,-0.02,-0.21,-0.13,-0.34,0.08,-0.04,-0.17,0.2,-0.33,-0.01,0.07,214,107,107
1641761,ID_1641761,2026,0.03,0.09,-0.02,0.11,-0.01,-0.33,0.04,0.04,0.0,-0.11,0.06,-0.39,-0.34,-0.05,0.04,0.02,-0.09,-0.3,0.08,-0.07,134,68,66
201935,James Harden,2026,1.95,0.09,-0.01,0.11,-0.14,-1.28,-0.59,-0.48,-0.12,-0.57,1.93,-2.27,-0.35,0.19,-0.68,2.61,-0.84,-1.43,-0.05,-1.16,7555,3784,3771
1642468,ID_1642468,2026,-0.15,0.0,0.0,0.0,0.01,-0.19,-0.04,-0.03,-0.03,-0.0,-0.14,-0.22,-0.36,0.01,-0.02,-0.12,0.02,-0.24,0.01,-0.04,9,4,5
1631255,Karlo Matkovic,2026,-0.85,-0.52,-0.44,-0.09,0.1,1.08,0.14,0.14,0.01,-0.41,-1.24,0.88,-0.36,0.1,0.26,-1.5,0.11,0.77,-0.42,-0.27,3049,1517,1532
203501,Tim Hardaway Jr.,2026,0.58,0.58,0.1,0.48,-0.73,0.0,-0.77,-0.43,-0.35,0.04,0.64,-1.02,-0.37,-0.07,-0.13,0.77,-0.22,-0.8,-0.15,-0.73,7135,3561,3574
1642285,Cam Spencer,2026,-0.45,0.72,0.16,0.57,-0.47,-0.58,0.5,0.46,0.03,-0.48,-0.32,-0.06,-0.38,0.38,-0.35,0.03,-0.24,0.18,0.25,0.02,5967,2997,2970
1626172,Kevon Looney,2026,-0.91,0.05,-0.06,0.11,0.07,0.58,-0.5,-0.31,-0.18,0.11,-0.8,0.42,-0.38,0.22,0.47,-1.27,-0.64,1.06,0.12,-0.39,1170,588,582
1630548,Johnny Juzang,2026,-0.09,-0.24,-0.21,-0.01,0.07,-0.33,-0.01,0.08,-0.09,0.13,-0.19,-0.19,-0.38,0.09,-0.26,0.07,-0.01,-0.18,-0.17,0.12,345,171,174
1642876,ID_1642876,2026,-0.04,0.25,0.06,0.19,-0.19,-0.68,0.44,0.27,0.17,-0.05,-0.06,-0.34,-0.4,-0.13,0.24,-0.3,0.05,-0.39,0.06,0.39,409,204,205
1642967,ID_1642967,2026,-0.34,-0.04,-0.06,0.02,-0.03,-0.12,0.0,0.0,0.0,0.08,-0.36,-0.03,-0.4,0.05,0.11,-0.47,-0.01,-0.02,-0.07,0.08,57,28,29
1631097,Bennedict Mathurin,2026,0.24,-0.21,0.53,-0.76,-0.79,0.36,-0.01,-0.08,0.06,-0.1,-0.68,0.28,-0.4,0.11,-1.14,0.46,0.35,-0.07,-1.0,-0.11,4991,2496,2495
1630314,Brandon Williams,2026,0.41,0.45,0.09,0.35,-0.19,-0.99,0.5,0.34,0.18,-0.5,0.21,-0.62,-0.41,-0.09,-0.48,0.69,-0.63,0.01,0.26,0.0,5388,2710,2678
1641737,Adem Bona,2026,0.23,-0.15,-0.02,-0.14,0.08,-0.38,0.9,0.03,0.89,-0.61,-0.01,-0.41,-0.41,-0.48,0.01,-0.02,-0.34,-0.07,-0.07,0.29,4027,2010,2017
1631216,Caleb Houstan,2026,-0.37,-0.21,-0.12,-0.07,-0.15,0.03,0.28,0.32,-0.05,0.05,-0.87,0.47,-0.41,-0.04,-0.39,-0.48,0.2,0.27,-0.36,0.33,222,111,111
1642856,Egor Dëmin,2026,-0.58,-0.5,-0.15,-0.34,-0.3,-0.45,0.75,0.83,-0.08,-0.01,-1.25,0.84,-0.41,0.68,-0.06,-1.19,0.97,-0.13,-0.8,0.74,5476,2755,2721
1629726,Garrison Mathews,2026,-0.61,0.22,0.02,0.2,-0.18,-0.08,0.4,0.06,0.32,-0.02,-0.72,0.3,-0.42,-0.15,0.05,-0.77,-0.21,0.51,0.04,0.38,816,411,405
1642884,ID_1642884,2026,-0.04,-0.19,-0.06,-0.12,0.06,-0.18,-0.03,-0.04,0.01,-0.09,-0.17,-0.26,-0.43,0.04,0.03,-0.2,-0.02,-0.24,-0.13,-0.12,48,24,24
1630180,Saddiq Bey,2026,-0.68,0.7,0.35,0.36,0.07,0.53,-0.77,-0.31,-0.46,-0.31,-0.19,-0.25,-0.44,0.02,-0.3,0.11,0.27,-0.52,0.77,-1.08,8208,4105,4103
1629026,Kenrich Williams,2026,0.73,0.1,0.15,-0.05,-0.14,-0.69,0.12,-0.01,0.12,-0.18,0.53,-0.97,-0.45,-0.39,0.51,0.02,-0.3,-0.67,-0.04,-0.06,2786,1386,1400
1642355,Bronny James,2026,0.42,-0.05,-0.24,0.19,-0.16,-0.51,0.46,0.1,0.36,-0.28,-0.01,-0.44,-0.45,-0.33,-0.25,0.24,-0.33,-0.11,-0.21,0.18,920,462,458
1630583,Santi Aldama,2026,1.1,-0.35,-0.55,0.2,0.09,-0.75,-0.46,-0.03,-0.44,-0.18,0.77,-1.23,-0.45,0.1,-0.15,0.92,0.3,-1.53,-0.26,-0.64,5177,2593,2584
1631199,Ron Harper Jr.,2026,-0.67,-0.29,0.29,-0.57,0.62,-0.33,-0.1,-0.08,-0.03,0.26,-0.28,-0.18,-0.46,0.05,0.49,-0.77,0.0,-0.18,0.33,0.16,717,359,358
1642942,ID_1642942,2026,0.05,-0.15,0.39,-0.53,-0.22,-0.28,0.27,-0.09,0.36,-0.32,-0.33,-0.14,-0.47,0.18,-0.15,-0.18,0.01,-0.15,-0.37,-0.05,1282,638,644
1642530,Yuki Kawamura,2026,-0.18,-0.06,-0.06,-0.0,0.12,-0.48,0.19,0.01,0.19,-0.17,-0.09,-0.38,-0.47,0.11,0.03,-0.12,0.21,-0.59,0.06,0.02,367,182,185
1631127,Harrison Ingram,2026,-0.03,-0.25,-0.1,-0.15,0.1,-0.44,0.09,0.18,-0.08,-0.03,-0.15,-0.32,-0.47,0.09,0.24,-0.39,0.11,-0.43,-0.15,0.06,75,39,36
1630703,Scoot Henderson,2026,-0.09,-0.42,-0.26,-0.16,0.04,-0.03,0.15,-0.23,0.39,-0.13,-0.4,-0.08,-0.48,0.0,-0.37,-0.03,0.01,-0.09,-0.38,0.02,1268,631,637
1629655,Daniel Gafford,2026,-0.78,-0.16,-0.24,0.09,-0.25,1.23,-0.79,-0.31,-0.48,0.26,-1.21,0.71,-0.49,0.0,-0.29,-0.92,0.39,0.32,-0.41,-0.53,4325,2157,2168
1628975,Jevon Carter,2026,0.02,0.55,0.09,0.46,-0.49,-0.53,0.05,0.0,0.05,-0.31,0.46,-0.95,-0.49,0.22,0.14,0.32,-0.64,-0.31,0.06,-0.26,1977,992,985
1631123,Jamaree Bouyea,2026,-1.74,0.01,0.01,-0.0,0.29,0.56,0.59,0.25,0.35,-0.47,-1.61,1.12,-0.49,0.27,0.26,-1.87,-0.41,1.53,0.3,0.12,1994,996,998
1641710,Anthony Black,2026,0.06,0.55,0.45,0.1,-0.49,-0.72,-0.18,0.03,-0.21,0.42,-0.1,-0.41,-0.5,-0.14,-0.41,0.31,0.17,-0.58,0.06,0.24,7412,3698,3714
1629216,Gabe Vincent,2026,1.34,0.06,-0.1,0.15,-0.33,-0.81,-0.64,-0.14,-0.5,-0.24,1.22,-1.72,-0.5,0.12,0.11,1.11,-0.56,-1.16,-0.27,-0.88,2664,1326,1338
1631204,Marcus Sasser,2026,0.01,-0.42,-0.41,-0.01,-0.14,-0.06,0.55,0.3,0.26,-0.29,-0.76,0.25,-0.5,-0.15,-0.2,-0.56,-0.15,0.4,-0.56,0.26,923,466,457
1642396,ID_1642396,2026,-0.69,-0.09,-0.11,0.02,0.28,-0.04,0.05,-0.03,0.08,-0.12,-0.31,-0.18,-0.5,0.11,0.34,-0.65,-0.16,-0.02,0.19,-0.07,547,272,275
1641748,Andre Jackson Jr.,2026,-0.62,-0.4,-0.34,-0.07,0.06,-0.54,0.95,0.17,0.79,0.11,-1.12,0.61,-0.51,-0.07,-0.48,-0.64,0.24,0.37,-0.34,1.06,829,419,410
1641733,Nick Smith Jr.,2026,0.85,-0.32,-0.15,-0.17,-0.06,-0.78,0.5,0.03,0.48,-0.23,0.13,-0.65,-0.52,-0.48,-0.39,0.52,-0.53,-0.12,-0.38,0.27,1257,628,629
1642910,ID_1642910,2026,-0.13,-0.17,-0.07,-0.1,0.08,-0.27,-0.04,0.03,-0.06,0.01,-0.21,-0.31,-0.52,0.0,0.08,-0.29,-0.0,-0.31,-0.09,-0.03,40,20,20
1641763,Julian Phillips,2026,-0.36,-0.67,-0.5,-0.17,-0.26,0.68,0.5,-0.03,0.52,-0.4,-1.29,0.76,-0.53,-0.02,-0.36,-0.93,-0.47,1.23,-0.93,0.1,1409,701,708
1629645,Kevin Porter Jr.,2026,0.31,-0.2,0.15,-0.35,-0.3,-0.29,-0.37,-0.17,-0.21,0.37,-0.06,-0.47,-0.53,-0.05,0.27,-0.33,0.41,-0.88,-0.5,0.0,4859,2437,2422
1630164,James Wiseman,2026,-0.58,-0.05,0.05,-0.1,-0.19,0.14,-0.22,-0.06,-0.15,0.17,-0.72,0.19,-0.53,0.2,-0.25,-0.47,0.14,0.05,-0.24,-0.05,244,126,118
1631172,Ousmane Dieng,2026,-0.32,0.05,0.09,-0.02,-0.57,0.8,-0.61,-0.14,-0.48,0.12,-0.81,0.28,-0.53,-0.0,-0.83,0.02,0.36,-0.08,-0.52,-0.49,2376,1184,1192
1641752,Bobi Klintman,2026,-0.54,0.04,-0.02,0.06,-0.03,-0.37,0.23,0.05,0.19,0.04,-0.53,-0.01,-0.54,0.09,-0.1,-0.43,0.1,-0.11,0.01,0.27,311,153,158
1631121,Bryce McGowens,2026,0.66,1.04,0.61,0.43,0.01,-0.92,-0.62,-0.65,0.04,-0.45,1.4,-1.94,-0.54,-0.26,0.23,1.17,-0.94,-1.0,1.05,-1.07,3921,1960,1961
1631207,Dalen Terry,2026,-1.34,0.15,0.2,-0.05,0.04,0.27,0.85,0.28,0.58,-0.17,-1.26,0.71,-0.55,-0.35,-0.01,-1.25,0.51,0.2,0.19,0.68,1721,857,864
1630568,Luka Garza,2026,-0.78,-0.1,0.16,-0.27,1.23,-0.75,-0.55,-0.41,-0.14,0.38,0.39,-0.94,-0.55,0.02,1.72,-1.33,-0.11,-0.83,1.13,-0.17,3248,1622,1626
1641801,ID_1641801,2026,-0.43,-0.04,0.01,-0.05,0.02,-0.35,0.22,0.14,0.08,0.02,-0.46,-0.09,-0.55,0.01,0.06,-0.52,-0.06,-0.03,-0.02,0.24,104,52,52
1630311,Pat Spencer,2026,-0.36,-0.21,-0.16,-0.05,0.5,-0.83,0.55,0.44,0.12,-0.55,-0.11,-0.45,-0.56,0.34,0.81,-0.92,-0.28,-0.17,0.29,0.0,3335,1662,1673
1641807,ID_1641807,2026,-0.25,-0.02,-0.05,0.02,0.01,-0.21,-0.09,-0.05,-0.05,-0.05,-0.22,-0.35,-0.56,0.05,0.08,-0.3,-0.07,-0.28,-0.01,-0.14,27,13,14
1630538,Nah'Shon Hyland,2026,-0.59,0.12,0.1,0.02,-0.02,-1.02,0.79,0.46,0.33,-0.01,-0.48,-0.09,-0.56,0.17,-0.26,-0.22,0.63,-0.72,0.1,0.78,3328,1667,1661
1630167,Obi Toppin,2026,-0.28,0.31,0.01,0.3,-0.2,-0.27,-0.31,-0.21,-0.1,0.04,-0.11,-0.45,-0.57,0.14,-0.11,0.0,0.13,-0.58,0.11,-0.27,552,278,274
1629646,Charles Bassey,2026,-0.33,-0.04,-0.09,0.04,0.04,-0.27,-0.03,-0.1,0.08,-0.0,-0.33,-0.23,-0.57,0.06,0.33,-0.66,0.09,-0.32,0.0,-0.03,151,76,75
201567,Kevin Love,2026,0.57,0.04,0.2,-0.17,0.17,-1.21,-0.26,-0.4,0.15,0.29,0.65,-1.24,-0.58,-0.18,0.08,0.57,0.44,-1.68,0.21,0.03,2418,1211,1207
1626156,D'Angelo Russell,2026,0.53,-0.47,-0.6,0.11,-0.64,0.59,-0.24,-0.39,0.14,-0.14,-0.72,0.14,-0.58,-0.21,-0.97,0.25,-0.23,0.37,-1.11,-0.38,2241,1121,1120
1631211,Trevor Keels,2026,-0.33,-0.11,-0.01,-0.1,-0.01,-0.05,-0.06,-0.04,-0.04,0.05,-0.46,-0.13,-0.59,-0.08,-0.06,-0.4,-0.02,-0.11,-0.12,-0.01,21,10,11
1626167,Myles Turner,2026,-0.48,-0.27,-0.04,-0.22,-1.06,0.7,-0.37,-0.25,-0.12,0.48,-1.57,0.98,-0.59,0.41,-1.01,-0.56,1.24,-0.26,-1.33,0.11,6870,3446,3424
203994,Jusuf Nurkic,2026,-1.06,-0.98,-0.98,0.01,0.41,0.48,-1.24,-0.28,-0.97,1.78,-1.6,1.01,-0.59,0.02,-0.09,-1.51,1.29,-0.28,-0.57,0.54,4666,2333,2333
1631109,Mark Williams,2026,-0.71,0.07,0.11,-0.04,-0.04,0.33,0.41,0.21,0.21,-0.6,-1.04,0.44,-0.59,-0.05,0.21,-1.25,-0.48,0.92,0.03,-0.19,5489,2740,2749
1642911,ID_1642911,2026,-0.23,-0.04,-0.0,-0.04,-0.06,-0.08,0.06,-0.0,0.08,-0.19,-0.38,-0.22,-0.6,-0.06,-0.07,-0.31,-0.16,-0.06,-0.1,-0.13,31,16,15
1642282,ID_1642282,2026,-0.31,-0.11,-0.04,-0.07,-0.07,-0.07,-0.04,0.01,-0.05,-0.1,-0.44,-0.17,-0.61,0.09,-0.07,-0.37,-0.07,-0.1,-0.18,-0.14,107,54,53
1629634,Brandon Clarke,2026,-0.38,-0.01,-0.02,0.01,0.02,-0.15,0.01,0.06,-0.05,-0.02,-0.46,-0.17,-0.62,-0.09,0.11,-0.57,-0.02,-0.15,0.01,-0.01,92,46,46
1641787,Tosan Evbuomwan,2026,-0.38,-0.04,-0.0,-0.04,-0.01,-0.03,-0.06,-0.05,-0.01,-0.06,-0.45,-0.19,-0.63,-0.05,-0.07,-0.38,-0.27,0.08,-0.05,-0.12,32,15,17
1630224,Jalen Green,2026,-2.14,0.05,0.29,-0.24,0.49,1.03,-0.12,0.06,-0.18,0.0,-1.62,0.99,-0.63,0.06,0.23,-1.85,0.06,0.93,0.54,-0.12,1456,735,721
1631115,Orlando Robinson,2026,-0.15,0.04,0.04,0.01,0.13,-0.53,-0.08,-0.04,-0.04,-0.05,-0.01,-0.63,-0.64,0.0,-0.08,0.07,-0.08,-0.55,0.17,-0.13,93,47,46
1641815,ID_1641815,2026,-0.36,0.2,0.15,0.05,0.02,-0.63,0.19,0.06,0.14,-0.02,-0.2,-0.44,-0.64,-0.04,-0.02,-0.18,-0.02,-0.42,0.22,0.17,168,83,85
1642353,Cam Christie,2026,0.17,-0.58,-0.36,-0.21,-0.34,0.67,0.23,0.25,-0.03,-0.38,-0.94,0.3,-0.64,-0.41,-0.5,-0.44,-0.63,0.93,-0.92,-0.15,1563,781,782
1642443,Jahmir Young,2026,-0.16,-0.02,0.11,-0.14,0.05,-0.38,-0.23,0.05,-0.28,0.03,-0.12,-0.54,-0.65,0.06,0.23,-0.35,0.02,-0.56,0.03,-0.2,206,101,105
1642918,ID_1642918,2026,-0.94,0.24,0.16,0.07,0.2,0.08,-0.09,0.12,-0.21,-0.23,-0.37,-0.28,-0.65,0.09,0.27,-0.64,-0.09,-0.19,0.44,-0.32,356,180,176
1630574,Ariel Hukporti,2026,-1.28,-0.12,-0.0,-0.11,0.08,0.94,-0.52,-0.27,-0.24,0.28,-1.26,0.61,-0.65,-0.03,-0.13,-1.13,-0.1,0.71,-0.04,-0.24,1615,805,810
1630702,Jaden Hardy,2026,-0.19,0.09,0.11,-0.04,-0.04,-0.53,-0.31,0.04,-0.35,0.21,-0.23,-0.43,-0.66,0.11,-0.24,0.01,0.35,-0.78,0.05,-0.1,2512,1253,1259
1642863,Khaman Maluach,2026,-1.12,-0.74,-0.05,-0.7,0.53,0.56,0.24,-0.0,0.24,-0.19,-1.34,0.68,-0.66,0.06,-0.02,-1.32,-0.12,0.8,-0.21,0.05,727,361,366
203992,Bogdan Bogdanovic,2026,0.1,-0.55,0.06,-0.61,-0.21,0.28,-0.19,-0.03,-0.17,-0.32,-0.38,-0.28,-0.66,0.23,-0.24,-0.14,-0.62,0.34,-0.76,-0.51,1504,752,752
1631169,Josh Minott,2026,-0.23,0.32,0.22,0.1,0.08,-0.24,0.04,-0.17,0.21,-0.41,0.07,-0.73,-0.66,-0.22,0.51,-0.44,-0.1,-0.63,0.4,-0.37,2279,1128,1151
1642854,Asa Newell,2026,-0.67,-0.02,-0.06,0.04,0.08,-0.84,0.14,-0.37,0.5,0.38,-0.31,-0.35,-0.66,0.27,0.19,-0.5,0.35,-0.7,0.06,0.52,1879,938,941
1641816,Hunter Tyson,2026,-0.58,-0.11,0.19,-0.3,-0.21,0.6,-0.3,0.04,-0.33,0.14,-0.94,0.28,-0.66,-0.2,-0.34,-0.6,0.25,0.03,-0.32,-0.16,640,317,323
1630625,Dalano Banton,2026,-0.04,-0.14,0.02,-0.17,0.08,-0.45,0.09,0.03,0.06,-0.15,-0.08,-0.58,-0.66,-0.05,-0.0,-0.08,-0.24,-0.34,-0.06,-0.06,94,47,47
1630699,MarJon Beauchamp,2026,-0.35,-0.07,-0.04,-0.04,-0.12,-0.1,0.03,0.13,-0.1,-0.02,-0.58,-0.09,-0.67,-0.04,-0.12,-0.46,0.01,-0.1,-0.19,0.01,162,81,81
1642358,AJ Johnson,2026,-1.54,-0.38,-0.05,-0.34,0.32,0.41,-0.09,-0.01,-0.08,0.45,-1.57,0.91,-0.67,0.16,-0.01,-1.56,0.18,0.73,-0.06,0.36,1240,624,616
1628998,Cody Martin,2026,-1.1,-0.15,-0.05,-0.1,0.05,0.53,0.06,0.1,-0.04,-0.05,-1.2,0.53,-0.67,-0.01,0.08,-1.28,-0.1,0.63,-0.1,0.01,230,113,117
1629630,Ja Morant,2026,-0.44,0.06,-0.07,0.14,-0.19,-0.57,0.35,-0.08,0.44,0.2,-0.7,0.03,-0.67,-0.08,-0.34,-0.36,-0.19,0.22,-0.13,0.55,2579,1289,1290
1641747,DaRon Holmes II,2026,0.0,-0.06,0.19,-0.25,-0.31,0.31,-0.22,-0.05,-0.17,-0.19,-0.41,-0.27,-0.68,-0.21,-0.11,-0.3,0.04,-0.31,-0.37,-0.41,741,373,368
1642939,Miles Kelly,2026,-0.68,-0.36,0.07,-0.43,0.13,0.22,-0.1,0.21,-0.31,0.11,-0.89,0.2,-0.69,-0.01,0.05,-0.94,-0.49,0.69,-0.23,0.01,569,286,283
1642354,KJ Simpson,2026,-0.25,-0.48,-0.1,-0.38,0.28,-0.1,0.13,0.37,-0.24,0.15,-0.6,-0.09,-0.69,-0.42,0.1,-0.7,0.19,-0.28,-0.2,0.28,996,501,495
1642920,Kobe Sanders,2026,-0.11,-0.24,0.11,-0.34,-0.4,0.43,-0.85,-0.37,-0.48,0.4,-0.8,0.11,-0.69,0.08,0.02,-0.82,0.94,-0.83,-0.64,-0.45,4414,2213,2201
1642935,ID_1642935,2026,-0.45,-0.02,-0.05,0.02,0.03,-0.11,-0.05,0.01,-0.06,-0.1,-0.45,-0.23,-0.69,0.01,0.05,-0.5,0.0,-0.23,0.01,-0.15,51,25,26
1627759,Jaylen Brown,2026,0.6,0.29,0.41,-0.12,0.02,-0.28,-1.15,-0.45,-0.7,-0.13,0.69,-1.38,-0.69,-0.04,-0.37,1.06,-0.66,-0.72,0.31,-1.28,7767,3879,3888
1631223,David Roddy,2026,-0.25,-0.14,-0.05,-0.09,-0.04,-0.33,0.06,-0.05,0.12,-0.03,-0.44,-0.26,-0.7,0.03,-0.07,-0.37,0.01,-0.27,-0.18,0.03,30,15,15
1630598,Aaron Wiggins,2026,-0.54,-0.05,0.42,-0.47,-0.4,1.31,0.62,0.04,0.58,-0.85,-1.0,0.31,-0.7,-0.79,0.51,-1.51,-0.51,0.82,-0.45,-0.23,4759,2375,2384
1626166,Cameron Payne,2026,-0.36,-0.24,-0.04,-0.2,-0.33,-0.27,0.41,0.08,0.32,0.23,-1.17,0.46,-0.71,-0.15,-0.42,-0.75,0.28,0.18,-0.57,0.64,518,257,261
1628964,Mo Bamba,2026,-0.56,-0.05,-0.07,0.02,0.1,-0.11,-0.01,-0.05,0.04,-0.12,-0.43,-0.29,-0.72,0.03,-0.03,-0.4,-0.05,-0.24,0.05,-0.13,172,85,87
204456,T.J. McConnell,2026,0.34,0.53,0.6,-0.06,-1.41,-1.11,0.9,0.01,0.88,0.03,-0.64,-0.08,-0.72,-0.0,-1.69,1.05,-0.0,-0.08,-0.88,0.93,3307,1656,1651
1629627,Zion Williamson,2026,-0.37,0.06,0.14,-0.09,0.12,-0.03,-0.43,0.1,-0.53,-0.01,-0.23,-0.49,-0.72,-0.06,0.56,-0.79,-0.5,0.01,0.18,-0.44,6384,3217,3167
1631094,Paolo Banchero,2026,0.47,-0.43,0.06,-0.51,-0.52,-0.53,-0.18,-0.26,0.08,0.18,-0.28,-0.43,-0.72,0.29,-0.09,-0.19,0.3,-0.73,-0.95,0.0,7554,3760,3794
1642855,ID_1642855,2026,-0.33,0.01,0.02,-0.01,-0.06,-0.32,0.04,0.04,0.0,-0.05,-0.4,-0.33,-0.73,-0.02,-0.07,-0.33,-0.07,-0.26,-0.05,-0.01,28,14,14
1631200,Kris Murray,2026,-2.22,-0.35,-0.12,-0.22,0.88,0.65,0.32,-0.13,0.45,-0.19,-1.65,0.92,-0.74,0.17,0.87,-2.52,0.68,0.24,0.53,0.13,4286,2130,2156
202066,Garrett Temple,2026,-0.2,-0.27,-0.22,-0.05,-0.12,-0.01,0.14,0.04,0.1,-0.16,-0.73,-0.02,-0.74,-0.12,-0.16,-0.57,-0.11,0.09,-0.39,-0.02,171,85,86
1642403,Isaac Jones,2026,-0.42,-0.1,-0.07,-0.04,-0.04,-0.23,0.12,0.1,0.01,-0.11,-0.57,-0.21,-0.78,0.0,0.0,-0.57,0.01,-0.22,-0.14,0.01,68,35,33
1631107,Nikola Jovic,2026,-0.46,-0.32,-0.36,0.04,-0.56,0.63,0.3,0.25,0.05,-0.44,-1.3,0.51,-0.79,0.06,-0.7,-0.6,-1.07,1.58,-0.88,-0.14,3505,1732,1773
1628420,Monte Morris,2026,-1.05,-0.06,0.14,-0.2,0.05,0.28,0.19,0.15,0.04,-0.08,-1.1,0.3,-0.79,-0.12,0.03,-1.13,-0.13,0.43,-0.01,0.11,275,138,137
