player_id,player_name,off,def,net_rapm,oRIM_FREQ,dRIM_FREQ,oRIM_FG,dRIM_FG,oMID_FG,dMID_FG,oTHREE_FREQ,dTHREE_FREQ,oTHREE_FG,dTHREE_FG,oFT,dFT,oTOV_VALUE,dTOV_VALUE,oSC,dSC,vanilla_off,vanilla_def,vanilla_net,delta_net,possessions
204020,Tyler Johnson,-0.468,0.392,-0.86,-0.264,0.02,-0.123,-0.09,-0.197,0.023,0.07,-0.037,-0.006,-0.014,-0.102,-0.134,0.09,-0.069,0.064,-0.091,-0.192,0.31,-0.502,-0.358,3434
1641749,Keyontae Johnson,-0.652,0.209,-0.861,0.025,0.058,-0.44,-0.257,-0.02,-0.04,0.005,-0.007,-0.069,-0.03,-0.045,0.022,-0.189,-0.057,0.081,0.102,-0.638,0.313,-0.951,0.09,274
1629641,Romeo Langford,-1.274,-0.413,-0.861,0.12,-0.074,-0.955,0.23,-0.065,0.047,-0.116,0.072,-0.321,-0.056,-0.138,0.111,-0.089,-0.027,0.29,0.11,-1.428,0.058,-1.486,0.625,8387
1629730,Rayjon Tucker,-0.5,0.362,-0.862,0.069,0.068,-0.157,-0.396,-0.21,0.019,-0.005,-0.009,-0.058,-0.033,0.003,-0.063,-0.044,-0.001,-0.098,0.053,-0.616,0.316,-0.932,0.07,712
1628988,Aaron Holiday,-1.018,-0.151,-0.867,-0.376,0.022,-1.056,-0.048,-0.11,0.635,0.172,0.121,-0.148,0.395,0.39,-0.632,0.23,0.253,-0.12,-0.595,-0.672,-1.754,1.082,-1.949,24784
1627820,Tyrone Wallace,-0.4,0.468,-0.868,0.008,-0.081,-0.242,-0.223,-0.096,-0.033,-0.001,0.009,-0.053,-0.032,-0.067,-0.13,-0.036,0.012,0.087,0.01,-0.419,0.388,-0.807,-0.061,307
1642385,Cui Yongxi,-0.593,0.275,-0.868,0.023,-0.054,-0.269,-0.095,-0.062,-0.005,0.007,0.009,-0.031,-0.021,-0.111,-0.139,-0.061,0.012,-0.089,0.018,-0.536,0.24,-0.776,-0.092,51
1628966,Keita Bates-Diop,-0.736,0.133,-0.869,0.222,-0.286,-0.414,0.097,-0.461,0.049,-0.164,0.079,-0.128,-0.066,0.227,0.037,0.056,-0.19,-0.074,0.147,-0.941,0.238,-1.179,0.31,13712
1641754,Seth Lundy,-0.355,0.515,-0.87,-0.116,-0.069,-0.011,-0.306,0.084,-0.045,0.028,0.006,-0.117,-0.025,-0.064,-0.057,-0.035,0.003,-0.124,-0.022,-0.551,0.4,-0.951,0.081,214
1641871,Duop Reath,-1.202,-0.329,-0.873,-0.408,0.035,-0.67,0.801,-0.528,-0.142,0.358,-0.033,-0.257,-0.035,-0.431,-0.22,-0.475,-0.068,1.209,-0.009,-1.296,0.481,-1.777,0.904,7904
1630582,Yves Pons,-0.514,0.36,-0.874,-0.077,0.0,-0.202,-0.166,-0.07,-0.018,0.008,-0.003,-0.094,-0.016,-0.066,-0.087,-0.079,-0.035,0.066,-0.035,-0.575,0.303,-0.878,0.004,303
1643133,Lawson Lovering,-1.181,-0.306,-0.875,0.217,0.291,-0.061,0.135,-0.419,-0.101,-0.22,0.04,-0.252,-0.05,-0.638,-0.027,-0.686,-0.275,0.878,0.293,-0.366,0.31,-0.676,-0.199,213
1629651,Nicolas Claxton,-2.184,-1.305,-0.879,0.306,-0.083,0.416,1.1,-0.512,0.224,-0.319,0.115,-0.845,-0.257,-0.722,0.467,-0.509,-0.268,0.001,0.007,-2.684,0.342,-3.026,2.147,40606
1630227,Daishen Nix,-0.388,0.495,-0.883,0.572,-0.015,0.402,-0.994,-0.176,-0.131,-0.041,-0.004,-0.342,-0.025,-0.28,0.084,-0.373,0.327,-0.15,0.263,-1.128,0.278,-1.406,0.523,5163
202324,Derrick Favors,-1.505,-0.619,-0.886,-0.26,0.288,-0.426,0.092,-0.037,-0.007,0.016,-0.021,-0.188,-0.017,-0.435,0.25,-0.17,-0.236,-0.005,0.27,-1.353,0.068,-1.421,0.535,7458
1641817,Anton Watson,-0.433,0.456,-0.889,0.034,-0.149,-0.055,0.019,-0.083,-0.025,-0.001,0.021,-0.024,-0.028,-0.086,-0.194,-0.128,-0.041,-0.09,-0.059,-0.491,0.394,-0.885,-0.004,103
1630187,Daniel Oturu,-0.626,0.266,-0.892,-0.094,0.021,-0.191,-0.201,-0.195,0.007,0.004,-0.007,-0.089,-0.029,-0.145,-0.067,-0.022,-0.033,0.106,0.043,-0.607,0.304,-0.911,0.019,825
1627863,Danuel House Jr.,-0.541,0.357,-0.898,0.286,0.142,-0.367,-0.363,-0.291,-0.155,-0.002,-0.064,-0.237,0.019,0.432,-0.179,-0.042,0.146,-0.32,0.097,-0.903,0.226,-1.129,0.231,12797
1630271,Brodric Thomas,-0.607,0.296,-0.903,0.019,-0.06,-0.208,-0.041,-0.237,0.011,0.027,-0.0,-0.128,-0.02,-0.058,-0.139,-0.086,-0.033,0.064,-0.014,-0.762,0.245,-1.007,0.104,1909
203484,Kentavious Caldwell-Pope,-1.79,-0.884,-0.906,-0.687,-0.562,-0.288,0.18,0.228,0.094,-0.098,0.358,-0.296,0.122,-0.153,-0.389,0.068,1.128,-0.564,-0.047,-1.337,-1.267,-0.07,-0.836,55635
1630253,Sean McDermott,-0.554,0.356,-0.91,-0.065,-0.024,-0.209,-0.283,-0.137,-0.015,0.014,-0.005,-0.095,-0.021,-0.033,-0.021,-0.068,0.007,0.039,0.006,-0.619,0.289,-0.908,-0.002,663
1630585,Marcus Garrett,-0.665,0.246,-0.911,0.114,0.014,-0.183,0.032,-0.138,-0.012,-0.011,-0.016,-0.139,-0.051,-0.219,-0.139,-0.095,-0.084,0.006,0.01,-0.834,0.459,-1.293,0.382,735
1629056,Terence Davis,-0.686,0.227,-0.913,0.156,0.055,-0.483,0.271,-0.201,-0.037,0.079,0.027,0.044,-0.055,-0.04,-0.67,-0.043,0.114,-0.198,0.068,-0.383,0.252,-0.635,-0.278,10517
1627846,Abdel Nader,-0.9,0.015,-0.915,-0.032,-0.049,-0.206,-0.097,-0.22,0.01,-0.011,0.009,-0.041,-0.014,-0.065,0.048,-0.219,0.011,-0.106,0.067,-0.844,0.098,-0.942,0.027,2242
203526,Raul Neto,-0.469,0.449,-0.918,0.056,-0.09,0.022,-0.464,-0.328,0.027,-0.119,0.089,-0.038,-0.041,0.296,-0.436,0.007,0.083,-0.365,0.383,-0.7,0.061,-0.761,-0.157,13980
1642878,Tyrese Proctor,-0.123,0.795,-0.918,0.098,0.057,-0.229,-0.018,-0.323,-0.037,0.184,-0.046,-0.089,-0.108,0.471,-0.551,-0.294,0.576,0.059,-0.668,0.008,0.683,-0.675,-0.243,2284
1630643,Jay Huff,-2.211,-1.293,-0.918,-0.431,-0.002,-0.084,1.9,0.007,0.093,0.388,0.127,-0.007,-0.01,-0.687,0.356,-0.669,-1.055,-0.728,-0.116,-2.586,-0.094,-2.492,1.574,11201
1628962,Udoka Azubuike,-0.887,0.035,-0.922,0.171,0.55,0.291,-0.111,-0.189,0.024,-0.092,-0.052,-0.285,-0.047,-0.354,0.097,-0.172,-0.229,-0.257,-0.267,-1.436,0.623,-2.059,1.137,3064
1629052,Oshae Brissett,-0.235,0.697,-0.932,0.359,-0.266,-0.957,-0.616,-0.227,-0.05,0.058,0.02,0.078,-0.045,0.136,0.218,-0.169,0.166,0.487,-0.124,0.008,0.509,-0.501,-0.431,16573
1630237,Anthony Lamb,-0.831,0.103,-0.934,-0.341,0.088,0.16,-0.163,-0.192,-0.113,0.112,0.032,0.074,-0.016,0.088,-0.036,-0.542,-0.067,-0.19,0.172,-0.549,0.319,-0.868,-0.066,6886
203087,Jeremy Lamb,-0.51,0.425,-0.935,-0.064,-0.316,-0.57,0.186,-0.417,0.022,-0.003,0.039,-0.038,-0.012,0.243,-0.049,0.074,0.0,0.265,-0.295,-0.316,0.283,-0.599,-0.336,7005
1642439,Quincy Olivari,-0.511,0.436,-0.947,-0.079,-0.005,-0.044,-0.241,-0.126,-0.038,0.012,0.004,-0.102,-0.036,-0.108,-0.082,-0.025,-0.055,-0.039,0.017,-0.609,0.443,-1.052,0.105,43
203487,Michael Carter-Williams,-0.882,0.068,-0.95,-0.001,0.139,-0.535,-0.225,0.015,0.018,0.009,-0.058,-0.089,-0.028,-0.08,-0.039,0.031,0.107,-0.232,0.018,-0.855,0.18,-1.035,0.085,3496
1631123,Jamaree Bouyea,-2.702,-1.752,-0.95,0.364,-0.071,0.508,0.925,-1.152,0.214,-0.066,0.099,-0.294,0.038,-1.269,0.233,-0.182,0.547,-0.611,-0.233,-2.389,-1.162,-1.227,0.277,3492
1641857,Liam Robbins,-1.303,-0.35,-0.953,-0.139,0.068,-0.286,0.227,-0.252,0.002,-0.015,-0.021,-0.132,-0.022,-0.281,-0.163,-0.159,0.128,-0.039,0.131,-1.233,-0.029,-1.204,0.251,253
1629648,Jordan Bone,-0.539,0.42,-0.959,-0.111,-0.046,-0.168,-0.281,-0.103,-0.004,0.017,-0.007,-0.092,-0.027,-0.095,-0.031,-0.025,-0.026,0.038,0.002,-0.555,0.351,-0.906,-0.053,801
1628367,Josh Jackson,-0.948,0.012,-0.96,0.274,-0.144,-0.12,-0.288,-0.427,0.003,0.017,-0.006,-0.204,-0.035,0.233,0.067,-0.392,0.222,-0.329,0.169,-1.48,0.072,-1.552,0.592,9765
1628420,Monte Morris,-0.326,0.636,-0.962,-0.646,-0.706,-0.406,-0.052,0.882,0.135,-0.013,0.203,-0.136,0.079,0.091,0.264,0.638,-0.33,-0.736,-0.229,-0.248,-0.223,-0.025,-0.937,27149
1629028,Deandre Ayton,-1.888,-0.924,-0.964,-0.738,0.617,0.261,-0.549,1.546,-0.326,-0.843,-0.007,-0.607,0.106,-1.014,0.805,-0.869,-0.423,0.376,0.701,-2.436,0.074,-2.51,1.546,50959
201976,Patrick Beverley,-0.68,0.284,-0.964,0.015,0.12,-0.71,-0.57,-0.187,0.2,0.014,-0.129,-0.42,0.0,0.413,-0.124,0.33,0.223,-0.135,-0.004,-0.879,-0.03,-0.849,-0.115,25554
1641747,DaRon Holmes II,-0.949,0.022,-0.971,-0.327,0.678,-0.163,0.046,0.29,0.119,0.279,-0.084,0.183,-0.036,-0.655,0.063,-0.424,-0.751,-0.132,-0.057,-0.638,0.306,-0.944,-0.027,842
1629622,Max Strus,-0.456,0.517,-0.973,-0.072,0.415,0.041,-0.261,-0.289,-0.001,0.232,-0.051,-0.338,-0.086,-0.029,-0.085,-0.086,-0.739,0.085,0.291,-0.718,0.231,-0.949,-0.024,41849
1630176,Vernon Carey Jr.,-0.761,0.213,-0.974,-0.09,-0.018,-0.166,-0.061,-0.221,0.033,0.001,0.007,-0.086,-0.033,-0.131,-0.084,-0.057,-0.021,-0.011,-0.036,-0.752,0.282,-1.034,0.06,788
1629639,Tyler Herro,0.833,1.819,-0.986,-0.429,-0.344,0.76,-0.41,0.548,0.125,0.167,0.022,0.752,-0.073,-0.018,-0.142,0.349,-0.448,-1.296,-0.549,1.006,1.311,-0.305,-0.681,48425
1630225,Isaiah Todd,-0.789,0.201,-0.99,-0.08,-0.077,-0.248,-0.063,-0.124,0.005,0.011,0.027,-0.119,-0.026,-0.159,-0.087,-0.032,-0.019,-0.038,0.039,-0.809,0.227,-1.036,0.046,568
101150,Lou Williams,-0.41,0.588,-0.998,-0.37,0.111,0.219,-0.351,-0.597,0.064,-0.033,-0.03,-0.036,-0.006,0.233,-0.068,0.426,-0.12,-0.252,-0.188,-0.55,0.314,-0.864,-0.134,10187
2617,Udonis Haslem,-0.7,0.31,-1.01,-0.102,-0.009,-0.115,-0.095,-0.277,-0.016,0.002,-0.0,-0.091,-0.045,-0.111,-0.238,-0.046,0.045,0.04,0.048,-0.71,0.361,-1.071,0.061,672
1629134,Kendrick Nunn,-0.866,0.148,-1.014,-0.203,0.049,-0.192,0.231,0.155,-0.051,0.077,-0.074,-0.074,-0.043,-0.222,-0.225,-0.115,0.01,-0.292,-0.045,-0.645,0.352,-0.997,-0.017,10915
1627774,Jake Layman,-0.903,0.113,-1.016,0.087,-0.023,0.021,-0.196,-0.399,0.063,0.032,-0.02,-0.191,-0.038,-0.211,0.097,-0.116,-0.005,-0.126,0.009,-1.128,0.227,-1.355,0.339,3663
1627789,Timothe Luwawu-Cabarrot,-0.699,0.322,-1.021,-0.119,0.167,-0.202,-0.36,-0.307,0.092,0.118,-0.042,-0.086,-0.076,0.012,-0.245,-0.086,-0.063,-0.029,0.205,-0.657,0.413,-1.07,0.049,7472
1643047,CJ Huntley,-0.855,0.171,-1.026,0.26,-0.023,0.05,0.178,-0.359,-0.009,-0.158,-0.009,-0.131,-0.057,-0.775,0.012,-0.483,-0.363,0.741,0.1,-0.026,0.272,-0.298,-0.728,168
1630792,Malcolm Hill,-0.657,0.369,-1.026,-0.145,-0.116,-0.25,-0.29,-0.101,0.024,-0.008,0.024,-0.041,-0.039,-0.116,-0.065,-0.022,-0.011,0.026,0.104,-0.513,0.29,-0.803,-0.223,933
1630563,Joshua Primo,-1.036,-0.008,-1.028,0.031,-0.061,-0.378,0.565,-0.376,0.009,0.01,0.001,0.03,-0.007,-0.15,-0.112,-0.022,-0.147,-0.181,-0.24,-0.676,0.212,-0.888,-0.14,4456
200794,Paul Millsap,-1.044,-0.013,-1.031,-0.273,0.048,-0.469,-0.177,-0.156,0.086,0.046,-0.063,-0.054,-0.035,-0.324,0.036,0.047,0.066,0.139,0.052,-0.671,0.146,-0.817,-0.214,6549
1629035,Carsen Edwards,-0.581,0.455,-1.036,0.016,-0.084,-0.088,-0.293,-0.154,-0.009,0.018,-0.005,-0.066,-0.021,-0.127,-0.048,-0.082,0.003,-0.098,0.002,-0.614,0.309,-0.923,-0.113,1500
1629010,Jerome Robinson,-0.889,0.149,-1.038,0.016,-0.03,-0.139,-0.037,-0.345,0.03,0.022,-0.01,-0.116,-0.025,-0.251,-0.142,-0.041,-0.066,-0.035,0.131,-0.856,0.156,-1.012,-0.026,1658
1628391,D.J. Wilson,-0.856,0.182,-1.038,-0.186,0.067,-0.049,-0.065,-0.177,-0.036,0.073,-0.014,-0.092,-0.018,-0.272,-0.101,-0.046,-0.075,-0.107,0.06,-0.736,0.284,-1.02,-0.018,2101
1641936,Miles Norris,-0.642,0.397,-1.039,0.06,-0.05,-0.174,-0.053,-0.048,-0.044,0.012,-0.01,-0.129,-0.021,-0.148,-0.126,-0.014,-0.09,-0.201,-0.003,-0.833,0.374,-1.207,0.168,127
1630606,Javonte Smart,-0.778,0.261,-1.039,-0.125,0.049,-0.249,-0.167,-0.229,-0.017,0.008,-0.02,-0.051,-0.025,-0.098,-0.022,-0.004,-0.033,-0.03,-0.026,-0.642,0.337,-0.979,-0.06,818
1630547,James Bouknight,-0.744,0.295,-1.039,0.179,-0.162,-0.369,0.195,-0.25,-0.013,0.025,0.048,-0.096,-0.034,-0.044,-0.349,-0.201,0.059,0.012,-0.039,-0.81,0.268,-1.078,0.039,3758
1631262,Jules Bernard,-0.43,0.617,-1.047,0.421,-0.296,-0.585,0.056,-0.548,-0.085,-0.021,0.033,-0.06,0.006,-0.431,-0.066,0.026,-0.215,0.768,-0.05,-0.138,0.088,-0.226,-0.821,641
1628408,P.J. Dozier,-1.248,-0.194,-1.054,-0.126,0.152,-0.017,-0.104,-0.227,0.035,0.053,-0.085,-0.181,0.005,-0.392,-0.202,-0.091,0.312,-0.267,0.081,-1.254,-0.194,-1.06,0.006,6156
1629667,Jalen McDaniels,-0.618,0.437,-1.055,0.209,-0.152,-0.721,-0.095,-0.173,0.1,-0.048,-0.01,-0.486,-0.031,0.187,0.022,-0.067,0.113,0.481,-0.384,-1.156,0.251,-1.407,0.352,17896
1629714,Jarrell Brantley,-0.737,0.325,-1.062,-0.057,-0.036,-0.205,-0.215,-0.228,-0.011,0.038,0.003,-0.033,-0.016,-0.245,-0.065,0.057,-0.059,-0.064,0.074,-0.529,0.238,-0.767,-0.295,767
1631133,Jabari Walker,-0.15,0.914,-1.064,0.53,-0.698,-0.475,-0.685,-0.624,-0.162,-0.065,0.029,-0.553,0.094,0.127,-0.147,-0.29,0.415,1.2,0.24,-0.506,0.463,-0.969,-0.095,15849
202711,Bojan Bogdanovic,0.601,1.665,-1.064,-0.058,-0.386,-0.163,-0.526,0.455,-0.073,0.147,0.156,0.006,-0.075,0.501,0.185,-0.082,-0.859,-0.205,-0.087,0.163,1.521,-1.358,0.294,34119
204025,Tim Frazier,-0.697,0.371,-1.068,-0.012,-0.061,-0.132,-0.096,-0.133,0.018,0.006,0.006,-0.11,-0.015,-0.087,-0.128,-0.165,-0.02,-0.064,-0.075,-0.816,0.258,-1.074,0.006,1107
203382,Aron Baynes,-0.981,0.091,-1.072,-0.045,0.16,-0.391,-0.141,-0.065,0.037,0.077,-0.055,-0.073,-0.044,-0.214,0.017,-0.172,0.005,-0.098,-0.07,-0.839,0.353,-1.192,0.12,4045
1627746,Skal Labissiere,-1.175,-0.097,-1.078,-0.159,0.125,-0.301,0.487,-0.097,0.004,-0.159,0.04,-0.171,-0.023,-0.488,-0.162,-0.743,-0.444,0.943,0.07,-0.247,0.215,-0.462,-0.616,201
203145,Kent Bazemore,-1.181,-0.102,-1.079,-0.17,-0.193,0.088,0.247,-0.347,0.109,0.103,-0.017,-0.098,-0.018,-0.163,-0.248,-0.049,0.257,-0.545,-0.035,-1.188,-0.194,-0.994,-0.085,7926
1628425,Sterling Brown,-1.322,-0.241,-1.081,-0.019,-0.157,-0.355,0.108,-0.37,0.103,0.112,-0.011,-0.147,-0.033,-0.221,0.024,-0.073,0.109,-0.249,0.098,-1.21,-0.054,-1.156,0.075,7834
1629681,Killian Tillie,-0.731,0.354,-1.085,-0.131,-0.066,-0.068,-0.147,-0.285,0.003,0.012,0.023,-0.079,-0.017,-0.206,-0.266,-0.021,-0.017,0.047,0.133,-0.655,0.145,-0.8,-0.285,2633
203922,Glenn Robinson III,-0.46,0.629,-1.089,-0.046,-0.065,-0.174,-0.223,-0.06,0.014,0.005,0.005,-0.076,-0.034,-0.046,-0.203,-0.097,-0.036,0.034,-0.087,-0.533,0.448,-0.981,-0.108,1441
202339,Eric Bledsoe,-1.074,0.016,-1.09,0.049,-0.132,-0.001,-0.377,-0.504,0.187,0.081,-0.074,-0.037,-0.031,-0.143,0.372,0.01,0.129,-0.529,-0.09,-1.194,0.01,-1.204,0.114,14336
1630185,Nico Mannion,-0.655,0.436,-1.091,-0.122,-0.054,-0.081,-0.274,-0.112,0.009,0.035,-0.0,-0.038,-0.018,-0.134,-0.035,-0.062,0.008,-0.141,-0.072,-0.554,0.309,-0.863,-0.228,1531
1629740,Nicolo Melli,-0.797,0.297,-1.094,-0.082,0.031,-0.371,-0.244,-0.167,0.021,0.035,-0.018,-0.119,-0.022,-0.188,-0.073,0.027,-0.022,0.068,0.03,-0.715,0.236,-0.951,-0.143,2300
1627854,Bryn Forbes,-1.177,-0.083,-1.094,-0.443,0.043,-0.61,0.494,-0.223,-0.039,0.096,-0.037,-0.0,-0.059,0.042,-0.278,-0.156,0.032,0.117,-0.073,-0.686,0.372,-1.058,-0.036,13536
203952,Andrew Wiggins,-1.163,-0.061,-1.102,-0.004,0.058,-0.887,-0.148,-0.545,0.179,0.037,-0.006,0.414,-0.039,-0.113,0.29,0.121,-0.087,-0.186,-0.186,-0.877,0.005,-0.882,-0.22,54252
202362,Lance Stephenson,-0.286,0.816,-1.102,0.055,-0.155,0.138,-0.284,-0.437,-0.045,-0.034,0.02,-0.028,-0.049,0.033,-0.25,0.048,-0.097,-0.061,0.044,-0.443,0.583,-1.026,-0.076,3348
1630698,Kevin Pangos,-0.559,0.548,-1.107,-0.109,-0.051,-0.085,-0.258,-0.058,0.005,0.0,0.014,-0.017,-0.037,-0.102,-0.175,-0.044,-0.034,-0.144,-0.012,-0.506,0.408,-0.914,-0.193,659
1628411,Wes Iwundu,-0.741,0.366,-1.107,0.067,-0.112,-0.43,-0.096,-0.147,-0.013,0.009,-0.01,-0.069,-0.029,0.012,-0.089,-0.049,-0.024,-0.134,0.007,-0.735,0.327,-1.062,-0.045,2579
1630574,Ariel Hukporti,-2.682,-1.573,-1.109,-0.916,0.509,0.259,1.3,-0.822,0.239,-0.204,-0.018,-0.622,0.002,-0.293,0.107,-1.356,-0.854,1.272,0.288,-2.128,-0.465,-1.663,0.554,3235
1629718,Charles Brown Jr.,-0.833,0.279,-1.112,0.004,-0.026,-0.394,-0.183,-0.023,0.05,0.004,-0.003,-0.149,-0.031,-0.215,-0.074,-0.082,-0.076,0.022,0.064,-0.838,0.248,-1.086,-0.026,1521
1626163,Frank Kaminsky,-0.886,0.231,-1.117,-0.025,0.009,-0.28,-0.608,-0.218,0.03,0.004,0.024,-0.104,-0.01,-0.36,0.193,0.202,0.013,-0.105,0.118,-0.751,0.153,-0.904,-0.213,4897
1629658,Jaylen Hoard,-0.812,0.305,-1.117,0.209,-0.096,-0.263,-0.021,-0.197,-0.034,-0.015,0.001,-0.119,-0.021,-0.289,0.034,-0.095,-0.053,-0.043,-0.115,-0.866,0.394,-1.26,0.143,2331
203107,Tomas Satoransky,-1.075,0.046,-1.121,0.057,-0.141,0.166,0.005,-0.407,-0.045,-0.009,0.032,-0.045,-0.031,-0.248,0.016,-0.164,-0.049,-0.425,0.167,-1.077,0.222,-1.299,0.178,8900
1631323,Simone Fontecchio,0.301,1.422,-1.121,-0.374,-0.528,-0.506,-0.804,-0.21,0.157,0.484,0.062,-0.249,0.004,0.002,-0.364,0.096,-0.439,1.058,0.49,0.292,0.346,-0.054,-1.067,20341
1629635,Sekou Doumbouya,-0.795,0.328,-1.123,0.025,0.019,-0.126,-0.293,-0.191,-0.019,0.037,-0.031,-0.045,-0.018,-0.24,-0.032,-0.183,0.033,-0.072,0.013,-0.702,0.273,-0.975,-0.148,3603
1642434,Riley Minix,0.082,1.205,-1.123,0.003,-0.022,0.378,-0.673,-0.296,0.031,0.033,-0.014,0.113,-0.004,-0.108,-0.321,-0.229,-0.28,0.188,0.078,0.266,0.188,0.078,-1.201,290
1631101,Shaedon Sharpe,0.507,1.635,-1.128,0.175,-0.528,0.735,-0.615,0.597,-0.339,0.034,0.106,-0.629,0.024,0.2,-0.079,-0.265,-0.06,-0.34,-0.144,0.044,1.015,-0.971,-0.157,27379
1642938,Curtis Jones,-0.335,0.796,-1.131,-0.309,0.024,-0.434,-0.441,0.332,0.156,0.133,-0.017,0.059,-0.017,-0.235,-0.109,0.199,-0.199,-0.08,-0.193,0.303,0.108,0.195,-1.326,360
1630581,Josh Giddey,0.041,1.173,-1.132,0.506,-0.372,0.072,-0.225,-0.261,-0.183,0.009,-0.004,0.292,0.281,0.072,0.284,-0.584,-0.62,-0.065,-0.334,0.149,0.519,-0.37,-0.762,42676
1627823,Juancho Hernangomez,0.204,1.338,-1.134,0.101,-0.146,0.048,-0.928,-0.143,0.029,0.0,-0.01,-0.225,-0.024,-0.008,0.052,-0.041,-0.256,0.472,-0.055,-0.226,0.687,-0.913,-0.221,8207
1628396,Tony Bradley,-1.375,-0.239,-1.136,-0.335,-0.041,-1.189,0.308,-0.347,-0.085,-0.283,0.007,-0.304,0.012,-0.133,-0.461,-0.771,-0.344,1.987,0.843,-1.277,-0.221,-1.056,-0.08,8158
2730,Dwight Howard,-1.144,0.001,-1.145,-0.324,0.244,0.086,-0.405,-0.085,0.02,-0.034,0.004,-0.217,-0.032,-0.62,0.103,-0.285,-0.179,0.335,0.244,-1.211,0.252,-1.463,0.318,9456
1627747,Caris LeVert,-0.709,0.444,-1.153,0.114,-0.421,-0.37,1.039,-0.074,0.223,0.006,0.092,-0.284,-0.086,0.064,-0.346,0.325,0.06,-0.49,-1.005,-0.448,0.362,-0.81,-0.343,43953
1642353,Cam Christie,-2.274,-1.107,-1.167,0.361,-0.134,0.148,0.113,-0.622,0.29,-0.201,-0.017,-0.188,-0.055,-0.429,0.582,-0.71,0.691,-0.633,-0.363,-1.925,-0.47,-1.455,0.288,2208
1629686,Deividas Sirvydis,-0.792,0.379,-1.171,-0.018,-0.037,-0.276,-0.24,-0.094,-0.013,0.01,-0.001,-0.056,-0.029,-0.177,-0.087,-0.061,-0.017,-0.12,0.045,-0.699,0.327,-1.026,-0.145,672
1628982,Melvin Frazier Jr.,-0.694,0.478,-1.172,0.058,-0.042,-0.272,-0.222,-0.218,-0.037,-0.007,0.006,-0.081,-0.035,-0.153,-0.056,0.008,-0.055,-0.029,-0.037,-0.678,0.479,-1.157,-0.015,487
202954,Brad Wanamaker,-1.261,-0.087,-1.174,-0.034,-0.11,-0.727,0.164,-0.254,0.07,0.028,-0.023,-0.086,-0.031,0.039,-0.031,-0.11,0.123,-0.117,-0.075,-1.085,0.065,-1.15,-0.024,5602
202322,John Wall,-1.237,-0.063,-1.174,0.175,-0.061,-0.247,0.325,-0.213,-0.033,0.1,-0.021,-0.226,-0.014,-0.236,0.11,-0.082,-0.016,-0.508,-0.227,-1.509,0.294,-1.803,0.629,8473
203090,Maurice Harkless,-1.07,0.108,-1.178,-0.065,0.042,-0.141,0.015,-0.043,-0.035,-0.025,-0.031,-0.077,-0.028,-0.057,-0.087,-0.175,-0.045,-0.487,0.061,-1.15,0.263,-1.413,0.235,6769
203521,Matthew Dellavedova,-0.914,0.27,-1.184,-0.181,-0.009,-0.035,-0.054,-0.155,0.039,0.039,0.001,-0.088,-0.039,-0.079,-0.256,-0.176,0.046,-0.239,0.002,-0.948,0.25,-1.198,0.014,1819
1631100,AJ Griffin,-0.668,0.519,-1.187,-0.466,-0.312,0.056,0.086,0.314,-0.087,-0.111,0.053,0.06,0.006,-0.325,-0.081,0.206,-0.043,-0.402,-0.141,-0.315,0.338,-0.653,-0.534,6589
1629672,Eric Paschall,-0.873,0.315,-1.188,0.022,-0.026,-0.289,-0.214,-0.104,0.055,0.081,-0.004,-0.128,-0.035,-0.16,0.008,-0.076,-0.093,-0.219,-0.006,-0.919,0.352,-1.271,0.083,5964
1629671,Miye Oni,-0.882,0.308,-1.19,-0.239,0.167,-0.174,-0.303,-0.157,0.023,0.096,-0.028,-0.055,-0.001,-0.221,-0.076,-0.06,-0.119,-0.072,0.029,-0.677,0.199,-0.876,-0.314,2475
1643257,Jayson Kent,-1.312,-0.121,-1.191,-0.004,0.002,0.058,0.298,-0.524,0.012,-0.004,0.012,-0.203,-0.004,-0.277,0.047,-0.532,-0.262,0.174,0.016,-0.711,0.054,-0.765,-0.426,91
1628778,Paul Watson,-0.727,0.467,-1.194,0.001,-0.031,-0.267,-0.134,-0.224,-0.008,0.046,-0.016,-0.075,-0.02,-0.122,-0.122,-0.027,-0.027,-0.059,-0.109,-0.662,0.387,-1.049,-0.145,1877
1628373,Frank Ntilikina,-1.279,-0.079,-1.2,-0.397,0.024,-0.3,0.123,-0.546,0.131,0.097,0.028,0.017,0.034,-0.018,-0.27,0.309,0.125,-0.441,-0.116,-0.821,-0.275,-0.546,-0.654,7201
1629623,Lindell Wigginton,-0.479,0.728,-1.207,0.02,-0.102,-0.034,-0.467,-0.074,-0.009,-0.003,0.019,-0.087,-0.043,-0.1,0.078,-0.115,-0.2,-0.086,-0.004,-0.672,0.617,-1.289,0.082,1250
1641788,Alex Fudge,-0.754,0.454,-1.208,-0.049,-0.045,-0.278,-0.239,-0.104,-0.039,0.003,-0.005,-0.123,-0.035,-0.156,-0.084,-0.099,0.005,0.052,-0.012,-0.791,0.426,-1.217,0.009,174
202083,Wesley Matthews,-1.194,0.015,-1.209,-0.41,-0.001,-0.337,0.012,-0.686,0.266,0.129,0.002,-0.192,-0.003,0.376,-0.254,0.142,-0.057,-0.216,0.02,-1.18,-0.216,-0.964,-0.245,15871
