player_id,player_name,off,def,net_rapm,possessions,off_poss,def_poss
1627736,Malik Beasley,0.183,0.123,0.06,18458,9174,9284
1630611,Gui Santos,-0.312,-0.369,0.057,8746,4475,4271
202704,Reggie Jackson,-0.053,-0.11,0.056,8357,4201,4156
202722,Davis Bertans,0.308,0.253,0.055,2396,1214,1182
1630528,Josh Christopher,0.038,-0.017,0.055,262,125,137
1629004,Svi Mykhailiuk,0.395,0.342,0.053,8917,4498,4419
1642347,Jamal Shead,-0.428,-0.479,0.051,12802,6559,6243
1642382,Branden Carlson,-0.041,-0.085,0.044,2788,1397,1391
1628989,Kevin Huerter,-0.045,-0.089,0.043,18074,9071,9003
1630699,MarJon Beauchamp,-0.214,-0.257,0.043,3542,1764,1778
1642939,Miles Kelly,-0.067,-0.109,0.042,508,247,261
1642366,Quinten Post,-0.102,-0.142,0.04,7251,3641,3610
203078,Bradley Beal,0.55,0.51,0.04,13514,6598,6916
1641771,Jalen Slawson,0.325,0.29,0.035,1289,628,661
1642910,Tonje,0.039,0.007,0.032,145,66,79
202696,Nikola Vucevic,0.32,0.29,0.031,25556,12661,12895
1642066,Myron Gardner,-0.347,-0.373,0.026,1584,842,742
1642877,Micah Peavy,-0.121,-0.147,0.025,3419,1738,1681
1631247,Luke Travers,0.139,0.118,0.021,751,375,376
1626164,Devin Booker,0.176,0.156,0.02,28412,14089,14323
204060,Joe Ingles,0.248,0.229,0.019,5326,2666,2660
1642845,VJ Edgecombe,-0.498,-0.517,0.019,11211,5629,5582
1641767,Ben Sheppard,-0.18,-0.198,0.018,14914,7551,7363
1628976,Wendell Carter Jr.,-0.684,-0.699,0.015,21172,10642,10530
1642938,Jones,0.026,0.012,0.013,340,163,177
1629139,Yuta Watanabe,0.113,0.101,0.012,1683,829,854
1630639,AJ Lawson,0.028,0.02,0.008,4100,2073,2027
201580,JaVale McGee,0.141,0.134,0.007,1266,645,621
1643133,Lovering,-0.014,-0.021,0.006,191,100,91
1628467,Maxi Kleber,-0.135,-0.139,0.004,7993,3917,4076
1630346,Matt Ryan,0.188,0.185,0.003,1714,839,875
1630618,D.J. Carton,-0.049,-0.05,0.001,268,123,145
203496,Robert Covington,0.07,0.069,0.001,1745,877,868
203493,Reggie Bullock,0.141,0.141,0.0,1548,771,777
1627746,Skal Labissiere,-0.095,-0.095,0.0,178,92,86
1631099,Keegan Murray,0.128,0.134,-0.006,22089,11194,10895
1642024,Alex Reese,-0.12,-0.109,-0.011,829,406,423
1631159,Leonard Miller,0.066,0.081,-0.014,3088,1538,1550
1630256,Jae'Sean Tate,-0.464,-0.449,-0.015,7522,3823,3699
1629627,Zion Williamson,0.481,0.498,-0.017,18370,9218,9152
1630205,Lamar Stevens,0.172,0.192,-0.019,2664,1334,1330
203897,Zach LaVine,0.184,0.204,-0.02,17456,8636,8820
203469,Cody Zeller,0.001,0.024,-0.023,1209,621,588
1642862,Liam McNeeley,-0.183,-0.158,-0.024,1301,651,650
1629634,Brandon Clarke,0.366,0.392,-0.025,5206,2643,2563
1642878,Tyrese Proctor,0.053,0.083,-0.03,2031,1032,999
1631222,Jake LaRavia,0.052,0.085,-0.034,15571,7731,7840
1642383,Walter Clayton Jr.,-0.019,0.017,-0.036,5210,2591,2619
1629010,Jerome Robinson,-0.032,0.007,-0.039,300,156,144
1630191,Isaiah Stewart,-0.72,-0.675,-0.045,15930,7913,8017
203915,Spencer Dinwiddie,-0.007,0.038,-0.046,16468,8020,8448
1628426,Sasha Vezenkov,0.133,0.181,-0.048,1872,953,919
1630811,Keaton Wallace,-0.1,-0.051,-0.049,3853,1911,1942
1630585,Marcus Garrett,-0.14,-0.089,-0.051,289,136,153
203109,Jae Crowder,0.129,0.182,-0.053,4789,2372,2417
1631218,Trayce Jackson-Davis,0.305,0.36,-0.055,9980,5033,4947
1629726,Garrison Mathews,0.109,0.165,-0.056,7400,3713,3687
1641890,Tyler Smith,0.081,0.137,-0.056,1069,541,528
1626181,Norman Powell,0.257,0.314,-0.057,22447,11202,11245
1626246,Boban Marjanovic,-0.075,-0.014,-0.061,278,133,145
1631245,Quenton Jackson,0.099,0.162,-0.063,4720,2339,2381
1629006,Josh Okogie,-0.064,0.0,-0.065,10961,5444,5517
1642449,Tolu Smith,-0.13,-0.063,-0.066,544,296,248
1642873,Amari Williams,-0.161,-0.095,-0.066,523,253,270
1631200,Kris Murray,-0.258,-0.191,-0.067,13704,6974,6730
1630227,Daishen Nix,-0.024,0.046,-0.069,218,119,99
1630574,Ariel Hukporti,-0.705,-0.636,-0.069,2843,1414,1429
1629675,Naz Reid,-0.462,-0.39,-0.072,25938,13106,12832
1628408,PJ Dozier,0.022,0.097,-0.074,115,52,63
1628963,Marvin Bagley III,0.128,0.202,-0.074,9635,4806,4829
1642353,Cam Christie,-0.197,-0.122,-0.075,1884,903,981
1630240,Saben Lee,0.005,0.084,-0.079,664,307,357
1642359,Pacôme Dadiet,-0.296,-0.216,-0.08,1030,508,522
1630296,Braxton Key,-0.04,0.041,-0.081,332,175,157
1641772,Nae'Qwan Tomlin,-0.092,-0.009,-0.083,4030,2023,2007
1642917,Shulga,-0.068,0.016,-0.084,142,75,67
1628389,Bam Adebayo,-0.832,-0.747,-0.085,28247,14146,14101
1629098,Jack McVeigh,-0.118,-0.032,-0.086,160,77,83
1628962,Udoka Azubuike,-0.052,0.037,-0.088,419,195,224
1631120,JD Davison,-0.199,-0.111,-0.088,1244,612,632
1630537,Chris Duarte,0.106,0.195,-0.089,2912,1472,1440
1631112,Kendall Brown,-0.04,0.05,-0.09,279,135,144
1631095,Jabari Smith Jr.,-0.47,-0.378,-0.092,26525,13505,13020
1642886,Brea,-0.081,0.012,-0.093,291,150,141
1630572,Sandro Mamukelashvili,0.333,0.427,-0.094,10968,5549,5419
1642434,Riley Minix,-0.022,0.075,-0.097,230,116,114
1641752,Bobi Klintman,0.007,0.105,-0.097,398,213,185
1630590,Scotty Pippen Jr.,-0.057,0.04,-0.098,9636,4825,4811
1631211,Trevor Keels,-0.07,0.028,-0.098,63,33,30
1641803,Tristen Newton,-0.052,0.046,-0.098,118,64,54
1626158,Richaun Holmes,-0.126,-0.027,-0.099,3991,2015,1976
1631250,Pete Nance,-0.067,0.032,-0.099,3174,1574,1600
1627884,Derrick Jones Jr.,-0.136,-0.036,-0.1,21019,10468,10551
1642400,Enaruna,-0.036,0.065,-0.101,290,151,139
1642951,Pedulla,-0.092,0.009,-0.102,108,60,48
1642404,Chaz Lanier,-0.014,0.088,-0.102,951,491,460
1643047,Huntley,-0.007,0.096,-0.103,148,82,66
1626196,Josh Richardson,0.176,0.28,-0.104,4432,2194,2238
201976,Patrick Beverley,-0.131,-0.027,-0.104,6032,2982,3050
1629111,Jock Landale,-0.422,-0.317,-0.104,10487,5353,5134
1642285,Cam Spencer,0.25,0.354,-0.104,7326,3705,3621
1631173,Terquavion Smith,0.034,0.141,-0.106,322,162,160
203482,Kelly Olynyk,0.3,0.408,-0.107,11246,5557,5689
1642443,Jahmir Young,-0.134,-0.027,-0.107,343,180,163
1641754,Seth Lundy,-0.065,0.042,-0.107,180,80,100
1642264,Stephon Castle,-0.335,-0.226,-0.108,17859,8773,9086
1641737,Adem Bona,-0.235,-0.126,-0.109,8223,4114,4109
1641926,Dexter Dennis,-0.049,0.062,-0.11,119,55,64
203484,Kentavious Caldwell-Pope,-0.382,-0.271,-0.111,22798,11538,11260
1642884,Goldin,-0.098,0.014,-0.111,91,51,40
1641816,Hunter Tyson,0.118,0.229,-0.111,2351,1172,1179
1642859,Jase Richardson,-0.566,-0.455,-0.112,2109,1080,1029
1630579,Jericho Sims,-0.112,0.001,-0.113,9305,4634,4671
1631166,Drew Timme,0.005,0.119,-0.114,1741,854,887
1629678,Admiral Schofield,-0.059,0.054,-0.114,285,128,157
1629308,Juan Toscano-Anderson,-0.065,0.05,-0.115,190,93,97
201145,Jeff Green,0.016,0.133,-0.117,7008,3523,3485
1631306,Cole Swider,-0.008,0.109,-0.117,957,498,459
1642261,Dalton Knecht,0.14,0.257,-0.118,7273,3551,3722
1641749,Keyontae Johnson,-0.057,0.062,-0.119,231,114,117
1643141,Telfort,-0.113,0.007,-0.12,103,48,55
1630535,Greg Brown III,-0.052,0.068,-0.12,164,74,90
1630649,Stanley Umude,-0.06,0.06,-0.12,1424,690,734
1628385,Harry Giles III,-0.017,0.104,-0.121,388,200,188
1642352,Keshad Johnson,-0.102,0.02,-0.122,1475,754,721
1629052,Oshae Brissett,0.152,0.276,-0.123,3077,1552,1525
1630625,Dalano Banton,0.206,0.328,-0.123,8250,4133,4117
1629056,Terence Davis,-0.091,0.034,-0.125,30,14,16
1630619,Moussa Cisse,-0.074,0.052,-0.126,2028,1005,1023
1641763,Julian Phillips,0.027,0.153,-0.126,7077,3502,3575
1631207,Dalen Terry,-0.5,-0.374,-0.126,8460,4282,4178
1627853,Ryan Arcidiacono,-0.074,0.052,-0.126,162,75,87
1631214,Alondes Williams,-0.061,0.065,-0.127,423,213,210
1631111,Wendell Moore Jr.,-0.242,-0.114,-0.128,2373,1223,1150
1626156,D'Angelo Russell,0.202,0.33,-0.128,17644,8612,9032
