player_id,player_name,Latest_Year,oALT_EFG_VALUE,oALT_EFG_RIM,oALT_EFG_RIM_FREQ,oALT_EFG_RIM_FG,oALT_EFG_MID,oALT_EFG_MID_FREQ,oALT_EFG_MID_FG,oALT_EFG_THREE,oALT_EFG_THREE_FREQ,oALT_EFG_THREE_FG,oALT_FT,oALT_TOV_VALUE,oSC,oFC,oDISPLAY_SUM,oRESID,oALT_TOV_LOSS_VALUE,oALT_BADPASS_TOV_VALUE,oALT_SCORING_TOV_VALUE,oALT_TOV_VALUE_split,dALT_EFG_VALUE,dALT_EFG_RIM,dALT_EFG_RIM_FREQ,dALT_EFG_RIM_FG,dALT_EFG_MID,dALT_EFG_MID_FREQ,dALT_EFG_MID_FG,dALT_EFG_THREE,dALT_EFG_THREE_FREQ,dALT_EFG_THREE_FG,dALT_FT,dALT_TOV_VALUE,dSC,dFC,dDISPLAY_SUM,dRESID,dALT_TOV_LOSS_VALUE,dALT_BADPASS_TOV_VALUE,dALT_SCORING_TOV_VALUE,dALT_TOV_VALUE_split,nALT_EFG_VALUE,nALT_FT,nALT_TOV_VALUE,nSC,nDISPLAY_SUM,RESID,off,def,net_rapm,possessions,off_poss,def_poss
1642797,Anastasiia Olairi Kosu,2025,-0.321,0.141,0.052,0.09,0.103,0.065,0.038,-0.565,-0.026,-0.539,-0.072,0.034,0.418,-0.359,0.059,0.0,-0.008,0.04,-0.048,-0.008,-0.054,-0.077,0.031,-0.108,-0.017,-0.038,0.021,0.039,0.011,0.028,-0.086,-0.003,0.121,-0.143,-0.022,0.0,0.02,0.066,-0.046,0.02,-0.375,-0.158,0.031,0.539,0.037,0.0,0.059,-0.022,0.037,261,129,132
1642777,Monique Akoa Makani,2025,0.23,0.224,0.036,0.188,-0.085,0.161,-0.247,0.091,-0.149,0.241,-0.485,-0.109,-0.792,-0.364,-1.155,-0.0,0.007,-0.089,0.095,0.007,1.056,0.144,0.136,0.008,0.074,-0.015,0.09,0.837,0.105,0.732,0.053,0.334,-0.257,1.443,1.185,0.0,0.115,0.053,0.062,0.115,1.285,-0.432,0.225,-1.049,0.03,0.0,-1.155,1.185,0.03,4405,2203,2202
1642792,Kiki Iriafen,2025,-0.388,0.355,0.069,0.286,0.242,0.115,0.128,-0.985,-0.107,-0.878,0.258,-0.441,0.59,-0.572,0.019,-0.0,-0.444,-0.354,-0.09,-0.444,-0.034,0.249,0.048,0.202,-0.049,-0.054,0.005,-0.234,0.054,-0.289,0.047,-0.485,0.412,-0.472,-0.06,-0.0,-0.243,-0.028,-0.215,-0.243,-0.422,0.305,-0.926,1.002,-0.041,-0.0,0.019,-0.06,-0.041,4454,2217,2237
1642286,Caitlin Clark,2025,1.234,0.778,0.006,0.772,0.174,0.524,-0.349,0.282,0.038,0.244,-0.28,-0.334,-0.288,0.62,0.331,-0.0,-0.474,-0.389,-0.085,-0.474,0.573,0.224,0.217,0.007,-0.095,-0.163,0.068,0.444,0.005,0.439,-0.077,-0.478,-0.419,0.017,-0.402,-0.0,-0.606,-0.477,-0.129,-0.606,1.807,-0.357,-0.812,-0.708,-0.07,-0.0,0.331,-0.402,-0.07,7853,3910,3943
1642784,Paige Bueckers,2025,-0.438,-0.502,-0.231,-0.271,0.453,-0.283,0.736,-0.388,-0.129,-0.259,-0.069,1.443,-0.131,0.936,0.805,-0.0,1.199,0.366,0.833,1.199,-0.54,-0.126,-0.036,-0.09,0.163,-0.043,0.206,-0.577,0.086,-0.663,-0.153,-0.325,0.077,-1.018,-0.941,-0.0,-0.224,-0.133,-0.091,-0.224,-0.978,-0.222,1.118,-0.054,-0.136,-0.0,0.805,-0.941,-0.136,4313,2152,2161
1630114,Mikiah Herbert Harrigan,2025,0.252,0.197,-0.012,0.209,0.069,0.051,0.018,-0.013,-0.011,-0.002,0.165,-0.069,-0.163,0.349,0.186,-0.0,-0.017,0.011,-0.028,-0.017,-0.229,-0.177,-0.007,-0.171,-0.174,-0.019,-0.154,0.122,0.004,0.118,-0.053,-0.181,0.129,-0.463,-0.334,-0.0,-0.091,-0.054,-0.037,-0.091,0.023,0.113,-0.25,-0.034,-0.148,-0.0,0.186,-0.334,-0.148,453,229,224
1642298,Celeste Taylor,2025,0.171,0.4,-0.066,0.466,0.173,-0.05,0.223,-0.402,-0.015,-0.387,-0.102,0.409,-0.009,0.478,0.469,-0.0,0.456,0.147,0.308,0.456,-0.145,-0.015,0.042,-0.057,0.079,-0.03,0.109,-0.21,-0.004,-0.206,0.057,-0.254,-0.285,-0.342,-0.627,-0.0,-0.209,-0.088,-0.121,-0.209,0.026,-0.045,0.155,-0.294,-0.158,-0.0,0.469,-0.627,-0.158,648,325,323
1630471,Maya Caldwell,2025,-0.095,-0.165,0.065,-0.231,0.423,0.105,0.318,-0.353,-0.054,-0.299,-0.16,0.114,0.56,-0.141,0.419,-0.0,-0.312,-0.109,-0.204,-0.312,0.466,0.281,-0.035,0.316,-0.184,-0.105,-0.078,0.369,0.023,0.346,0.023,-0.812,-0.27,-0.323,-0.593,-0.0,-0.744,-0.369,-0.375,-0.744,0.371,-0.137,-0.698,0.29,-0.174,-0.0,0.419,-0.593,-0.174,5516,2754,2762
1629479,Teaira McCowan,2025,-0.023,0.113,0.136,-0.023,-0.402,-0.195,-0.207,0.267,-0.0,0.267,-0.168,-0.208,1.582,-0.399,1.182,-0.0,-0.354,-0.544,0.19,-0.354,-0.666,-0.207,0.001,-0.208,0.147,0.024,0.124,-0.606,-0.03,-0.576,-0.17,-0.422,-0.115,-1.258,-1.373,0.0,-0.337,-0.296,-0.041,-0.337,-0.689,-0.338,-0.63,1.467,-0.19,-0.0,1.182,-1.373,-0.19,15566,7755,7811
1642800,Aneesah Morrow,2025,-2.173,-0.598,-0.149,-0.449,-0.007,-0.063,0.055,-1.567,-0.083,-1.484,0.155,1.159,1.286,-0.859,0.427,-0.0,0.983,0.637,0.346,0.983,0.054,-0.507,-0.064,-0.443,-0.251,-0.133,-0.118,0.813,0.042,0.771,-0.371,-0.27,-0.057,-0.586,-0.643,0.0,0.188,0.08,0.108,0.188,-2.119,-0.215,0.889,1.229,-0.216,-0.0,0.427,-0.643,-0.216,2761,1367,1394
1630442,Natasha Mack,2025,-0.548,-1.138,-0.139,-0.999,0.033,-0.08,0.113,0.557,-0.099,0.655,-0.326,0.077,0.426,-0.797,-0.371,0.0,-0.206,-0.417,0.211,-0.206,0.159,0.081,0.144,-0.063,-0.021,-0.028,0.006,0.1,0.06,0.04,0.263,-0.408,0.125,0.015,0.14,0.0,-0.256,-0.094,-0.162,-0.256,-0.389,-0.062,-0.331,0.552,-0.231,0.0,-0.371,0.14,-0.231,4699,2354,2345
1628899,Myisha Hines-Allen,2025,1.366,0.28,0.014,0.266,-0.072,-0.119,0.047,1.158,0.017,1.142,-0.205,-0.269,-0.378,0.892,0.514,0.0,0.097,-0.204,0.301,0.097,-1.376,0.083,0.097,-0.014,-0.26,0.094,-0.354,-1.2,-0.011,-1.189,-0.113,-0.073,0.807,-1.563,-0.755,-0.0,0.128,0.071,0.057,0.128,-0.01,-0.318,-0.343,0.429,-0.241,-0.0,0.514,-0.755,-0.241,11946,5968,5978
203831,Natalie Achonwa,2025,-0.156,0.13,0.016,0.114,-0.192,-0.084,-0.108,-0.094,0.026,-0.12,0.055,-0.019,0.032,-0.12,-0.088,0.0,-0.059,-0.086,0.027,-0.059,-0.061,-0.223,-0.022,-0.201,0.051,0.009,0.043,0.111,-0.01,0.121,-0.154,-0.096,0.15,-0.312,-0.162,0.0,-0.016,-0.098,0.082,-0.016,-0.217,-0.099,-0.116,0.182,-0.249,0.0,-0.088,-0.162,-0.249,2195,1098,1097
1629497,Marina Mabrey,2025,0.372,0.845,-0.014,0.859,-0.3,-0.205,-0.094,-0.173,0.07,-0.243,-0.072,0.012,0.024,0.313,0.336,0.0,0.469,0.179,0.29,0.469,-0.573,-0.774,-0.175,-0.599,0.198,-0.017,0.214,0.004,-0.027,0.031,-0.293,0.203,0.034,-0.662,-0.628,-0.0,0.254,-0.071,0.325,0.254,-0.201,-0.364,0.216,0.057,-0.292,-0.0,0.336,-0.628,-0.292,19897,9906,9991
201896,Briann January,2025,-0.456,-0.007,0.019,-0.026,-0.393,-0.196,-0.197,-0.057,0.084,-0.14,-0.098,-0.295,0.543,-0.85,-0.307,0.0,-0.499,-0.315,-0.184,-0.499,-0.173,-0.179,-0.005,-0.174,-0.055,0.069,-0.124,0.062,-0.042,0.103,0.079,0.124,-0.024,0.031,0.007,-0.0,0.039,0.074,-0.035,0.039,-0.629,-0.019,-0.171,0.519,-0.3,-0.0,-0.307,0.007,-0.3,5665,2851,2814
1628304,Yvonne Anderson,2025,-0.109,-0.1,0.01,-0.11,0.21,-0.017,0.227,-0.219,-0.014,-0.205,-0.033,-0.179,0.227,-0.322,-0.094,0.0,-0.134,-0.042,-0.092,-0.134,-0.05,0.026,0.01,0.017,-0.074,-0.011,-0.063,-0.002,0.002,-0.005,-0.036,-0.116,-0.037,-0.202,-0.238,-0.0,-0.027,-0.005,-0.021,-0.027,-0.159,-0.069,-0.295,0.191,-0.333,0.0,-0.094,-0.238,-0.333,397,197,200
1630096,DiJonai Carrington,2025,-0.833,-0.753,0.156,-0.909,-0.016,-0.021,0.004,-0.063,-0.067,0.004,0.172,-0.731,0.64,-1.392,-0.752,0.0,-0.931,-0.619,-0.311,-0.931,-0.159,-0.004,-0.018,0.015,0.416,-0.031,0.447,-0.572,-0.001,-0.571,0.12,0.415,0.04,0.376,0.416,0.0,0.955,0.609,0.345,0.955,-0.992,0.292,-0.316,0.68,-0.336,0.0,-0.752,0.416,-0.336,14840,7372,7468
1641675,Dulcy Fankam Mendjiadeu,2025,-0.592,-0.857,0.057,-0.914,0.044,-0.015,0.058,0.221,0.062,0.159,0.009,-0.075,0.602,-0.659,-0.057,0.0,-0.121,-0.09,-0.031,-0.121,-0.119,0.144,-0.003,0.148,-0.155,0.053,-0.208,-0.108,-0.027,-0.081,0.048,-0.157,-0.055,-0.228,-0.283,0.0,-0.132,-0.048,-0.084,-0.132,-0.711,0.056,-0.232,0.546,-0.34,0.0,-0.057,-0.283,-0.34,1717,859,858
1630093,Bella Alarie,2025,-0.329,-0.079,0.014,-0.093,-0.038,-0.054,0.016,-0.212,0.02,-0.232,-0.145,-0.157,0.072,-0.631,-0.559,0.0,-0.12,0.089,-0.209,-0.12,0.077,-0.039,-0.019,-0.019,0.039,-0.019,0.058,0.076,-0.012,0.088,0.049,-0.039,0.119,0.086,0.205,-0.0,-0.058,-0.063,0.005,-0.058,-0.252,-0.096,-0.197,0.191,-0.354,0.0,-0.559,0.205,-0.354,1506,746,760
1631064,Chloe Bibby,2025,0.074,0.19,-0.088,0.277,-0.022,0.006,-0.028,-0.094,-0.028,-0.065,0.07,-0.197,0.148,-0.052,0.095,0.0,-0.237,-0.249,0.012,-0.237,-0.707,0.051,0.028,0.023,-0.085,-0.054,-0.031,-0.673,0.016,-0.689,-0.094,0.045,0.299,-0.756,-0.457,-0.0,-0.009,-0.01,0.001,-0.009,-0.633,-0.024,-0.152,0.447,-0.361,0.0,0.095,-0.457,-0.361,586,292,294
1630101,Crystal Dangerfield,2025,-0.872,-0.398,-0.024,-0.374,0.097,-0.31,0.407,-0.571,0.132,-0.703,-0.047,0.018,0.226,-0.901,-0.675,-0.0,-0.0,0.134,-0.134,-0.0,0.307,0.233,-0.062,0.295,0.01,0.108,-0.097,0.064,-0.077,0.141,0.001,-0.058,0.061,0.25,0.311,-0.0,-0.058,0.04,-0.098,-0.058,-0.565,-0.047,-0.04,0.287,-0.364,-0.0,-0.675,0.311,-0.364,9688,4856,4832
1642788,Bree Hall,2025,-0.251,-0.038,-0.042,0.004,-0.056,0.019,-0.075,-0.157,-0.015,-0.142,0.159,-0.145,0.093,-0.237,-0.144,0.0,-0.141,-0.045,-0.096,-0.141,0.125,0.055,0.004,0.051,0.083,0.01,0.073,-0.014,0.009,-0.022,-0.024,-0.157,-0.163,-0.057,-0.219,0.0,-0.088,-0.036,-0.052,-0.088,-0.127,0.135,-0.301,-0.07,-0.364,0.0,-0.144,-0.219,-0.364,70,35,35
1628297,Alexis Prince,2025,0.013,-0.03,-0.007,-0.023,-0.105,0.031,-0.136,0.149,-0.01,0.158,-0.029,-0.271,0.05,-0.286,-0.236,0.0,-0.186,-0.137,-0.049,-0.186,-0.026,0.042,0.004,0.039,0.039,-0.014,0.053,-0.107,0.007,-0.114,-0.033,-0.112,0.04,-0.171,-0.131,0.0,-0.068,-0.015,-0.053,-0.068,-0.013,-0.062,-0.383,0.09,-0.367,0.0,-0.236,-0.131,-0.367,70,32,38
1629546,Marine Johannès,2025,1.307,-0.35,-0.034,-0.316,0.653,0.331,0.323,1.004,0.089,0.916,-0.086,0.115,-0.387,1.337,0.95,0.0,-0.021,-0.349,0.328,-0.021,0.291,-0.26,0.008,-0.269,-0.11,-0.089,-0.021,0.661,-0.009,0.671,-0.154,-0.459,-0.998,-0.322,-1.32,0.0,-0.271,-0.085,-0.187,-0.271,1.598,-0.239,-0.344,-1.385,-0.37,0.0,0.95,-1.32,-0.37,8129,4074,4055
203824,Odyssey Sims,2025,0.155,-0.072,0.045,-0.118,-0.035,-0.058,0.023,0.262,-0.089,0.35,-0.049,-0.716,0.423,-0.611,-0.187,-0.0,-0.205,-0.231,0.026,-0.205,-0.94,-1.152,-0.153,-0.999,0.181,-0.051,0.232,0.031,0.043,-0.012,-0.127,0.462,0.419,-0.605,-0.186,-0.0,0.592,0.401,0.19,0.592,-0.786,-0.176,-0.254,0.842,-0.373,-0.0,-0.187,-0.186,-0.373,11169,5547,5622
1642815,Makayla Timpson,2025,-1.276,-0.626,-0.064,-0.561,-0.063,-0.066,0.003,-0.587,-0.077,-0.51,-0.082,0.295,1.16,-1.063,0.097,0.0,0.103,0.04,0.063,0.103,-1.137,-0.305,-0.088,-0.217,-0.117,-0.103,-0.014,-0.714,0.037,-0.751,-0.003,0.34,0.321,-0.8,-0.479,0.0,0.249,0.2,0.049,0.249,-2.413,-0.085,0.636,1.481,-0.382,0.0,0.097,-0.479,-0.382,917,457,460
1642304,Carla Leite,2025,-1.16,-0.456,-0.141,-0.315,-0.298,0.126,-0.424,-0.406,-0.049,-0.358,0.444,-0.252,-0.129,-0.967,-1.097,0.0,-0.474,-0.076,-0.397,-0.474,0.898,0.093,0.109,-0.016,-0.302,-0.093,-0.209,1.107,0.015,1.092,0.17,-0.083,-0.281,0.986,0.705,0.0,0.085,0.097,-0.012,0.085,-0.262,0.615,-0.334,-0.41,-0.391,0.0,-1.097,0.705,-0.391,2241,1113,1128
202658,Danielle Robinson,2025,-0.122,-0.151,0.12,-0.271,0.013,-0.329,0.342,0.016,0.04,-0.024,-0.072,-0.157,-0.507,-0.351,-0.858,-0.0,0.075,0.045,0.029,0.075,0.02,-0.06,-0.074,0.014,-0.021,0.09,-0.112,0.101,-0.045,0.146,-0.091,0.319,0.209,0.247,0.456,0.0,0.325,-0.058,0.383,0.325,-0.102,-0.163,0.161,-0.298,-0.402,-0.0,-0.858,0.456,-0.402,7906,3918,3988
203866,Kayla Thornton,2025,-1.001,-0.871,-0.082,-0.789,-0.519,0.129,-0.648,0.389,0.093,0.296,-0.061,-0.475,0.997,-1.537,-0.54,0.0,-0.46,0.316,-0.776,-0.46,0.416,0.343,0.023,0.321,0.024,-0.04,0.064,0.049,-0.032,0.081,-0.152,-0.141,0.009,0.123,0.133,-0.0,-0.111,0.091,-0.202,-0.111,-0.585,-0.213,-0.616,1.006,-0.408,0.0,-0.54,0.133,-0.408,14310,7131,7179
1641671,Abby Meyers,2025,-0.092,0.047,0.007,0.041,-0.018,-0.006,-0.012,-0.121,-0.008,-0.113,-0.052,-0.021,0.135,-0.165,-0.03,0.0,0.038,0.053,-0.014,0.038,-0.211,-0.086,-0.014,-0.072,-0.027,-0.017,-0.009,-0.098,0.008,-0.106,-0.047,-0.101,-0.023,-0.359,-0.382,0.0,-0.072,-0.03,-0.042,-0.072,-0.303,-0.099,-0.122,0.112,-0.412,0.0,-0.03,-0.382,-0.412,145,75,70
1627672,Aerial Powers,2025,-1.678,-0.501,-0.075,-0.426,-0.37,-0.341,-0.029,-0.807,-0.038,-0.768,0.239,-0.101,0.746,-1.54,-0.794,-0.0,0.037,0.116,-0.079,0.037,0.09,-0.288,-0.076,-0.212,0.297,-0.002,0.3,0.08,-0.011,0.091,-0.166,0.087,0.346,0.011,0.357,0.0,0.194,0.172,0.023,0.194,-1.588,0.073,-0.013,1.092,-0.437,-0.0,-0.794,0.357,-0.437,6672,3324,3348
1642344,Camryn Taylor,2025,-0.264,0.017,0.011,0.006,-0.083,0.043,-0.126,-0.198,-0.014,-0.184,-0.02,-0.034,0.095,-0.318,-0.223,0.0,-0.017,0.012,-0.029,-0.017,-0.033,-0.047,0.013,-0.061,0.018,-0.014,0.033,-0.003,0.006,-0.01,-0.016,-0.14,-0.026,-0.189,-0.215,0.0,-0.068,-0.003,-0.066,-0.068,-0.297,-0.037,-0.174,0.07,-0.438,0.0,-0.223,-0.215,-0.438,79,37,42
1630957,Rui Machida,2025,-0.275,0.086,0.007,0.079,0.044,-0.054,0.098,-0.405,0.004,-0.409,-0.033,-0.053,-0.025,-0.361,-0.386,0.0,-0.058,-0.015,-0.043,-0.058,-0.077,0.17,0.03,0.14,0.048,0.069,-0.021,-0.295,-0.004,-0.291,0.063,-0.09,0.045,-0.105,-0.059,0.0,0.016,-0.057,0.073,0.016,-0.352,0.029,-0.143,0.02,-0.446,0.0,-0.386,-0.059,-0.446,1773,884,889
203823,Chiney Ogwumike,2025,-0.262,0.286,0.068,0.218,-0.358,-0.037,-0.321,-0.19,0.023,-0.213,0.113,-0.222,-0.036,-0.371,-0.407,-0.0,-0.276,-0.153,-0.122,-0.276,-0.404,-0.001,-0.0,-0.001,0.018,0.045,-0.027,-0.421,-0.011,-0.41,-0.105,0.367,0.095,-0.142,-0.047,0.0,0.486,0.191,0.294,0.486,-0.667,0.008,0.145,0.059,-0.455,-0.0,-0.407,-0.047,-0.455,2970,1479,1491
1630996,Rae Burrell,2025,-0.244,0.438,0.067,0.37,-0.77,0.166,-0.936,0.088,-0.02,0.108,-0.085,-0.008,0.623,-0.337,0.286,-0.0,-0.063,0.28,-0.343,-0.063,-0.374,0.353,0.036,0.317,0.043,-0.144,0.187,-0.771,-0.014,-0.757,0.012,-0.174,-0.21,-0.537,-0.746,-0.0,0.073,0.1,-0.026,0.073,-0.618,-0.073,-0.182,0.413,-0.46,-0.0,0.286,-0.746,-0.46,4273,2117,2156
203406,Layshia Clarendon,2025,-0.269,0.156,0.117,0.039,-0.046,-0.077,0.032,-0.379,0.047,-0.426,0.043,-0.205,-0.348,-0.431,-0.779,-0.0,-0.021,0.004,-0.025,-0.021,-0.578,-0.493,-0.07,-0.423,0.021,0.028,-0.007,-0.106,-0.026,-0.08,0.085,0.577,0.229,0.084,0.312,-0.0,0.317,0.181,0.136,0.317,-0.847,0.127,0.373,-0.119,-0.466,-0.0,-0.779,0.312,-0.466,6306,3150,3156
1642817,Hailey Van Lith,2025,0.071,-0.741,-0.069,-0.672,-0.085,-0.045,-0.04,0.898,-0.065,0.963,-0.085,-0.131,0.431,-0.145,0.286,0.0,-0.254,-0.578,0.324,-0.254,-0.477,-0.003,0.03,-0.033,-0.209,-0.067,-0.142,-0.265,0.034,-0.298,-0.152,-0.172,0.036,-0.8,-0.764,-0.0,-0.214,-0.157,-0.058,-0.214,-0.406,-0.237,-0.303,0.467,-0.478,0.0,0.286,-0.764,-0.478,1209,603,606
1642768,Kyara Linskens,2025,-0.177,-0.213,-0.027,-0.186,0.21,-0.046,0.256,-0.174,-0.016,-0.157,-0.019,-0.075,-0.178,-0.271,-0.449,-0.0,-0.154,-0.142,-0.011,-0.154,0.056,-0.031,0.009,-0.04,-0.045,-0.025,-0.02,0.132,0.007,0.124,-0.07,-0.043,0.027,-0.058,-0.031,0.0,0.018,0.03,-0.012,0.018,-0.121,-0.09,-0.118,-0.151,-0.48,0.0,-0.449,-0.031,-0.48,115,59,56
1628286,Erica McCall,2025,-0.047,-0.079,-0.047,-0.032,-0.145,-0.03,-0.115,0.177,0.026,0.152,0.043,-0.187,0.038,-0.19,-0.152,0.0,-0.031,0.022,-0.053,-0.031,-0.212,-0.108,-0.024,-0.084,0.015,-0.013,0.028,-0.118,-0.006,-0.113,-0.078,-0.041,-0.004,-0.33,-0.334,0.0,-0.013,-0.037,0.024,-0.013,-0.258,-0.035,-0.227,0.034,-0.486,0.0,-0.152,-0.334,-0.486,1305,647,658
1631091,Evina Westbrook,2025,-0.212,-0.073,-0.032,-0.041,-0.237,0.039,-0.276,0.098,0.019,0.079,0.215,-0.141,0.142,-0.138,0.004,0.0,-0.061,0.072,-0.132,-0.061,-0.092,0.133,-0.011,0.144,-0.06,-0.006,-0.054,-0.165,0.001,-0.166,-0.099,-0.171,-0.142,-0.361,-0.503,0.0,-0.1,-0.073,-0.027,-0.1,-0.304,0.116,-0.312,0.0,-0.499,0.0,0.004,-0.503,-0.499,1165,582,583
1641641,Robyn Parks,2025,-0.16,-0.326,-0.062,-0.265,0.597,-0.071,0.668,-0.431,0.088,-0.519,-0.022,-0.226,-0.006,-0.407,-0.413,-0.0,-0.161,0.136,-0.297,-0.161,0.163,-0.096,-0.035,-0.061,0.194,-0.016,0.21,0.065,-0.033,0.097,-0.103,-0.066,-0.086,-0.006,-0.092,0.0,0.166,0.035,0.131,0.166,0.003,-0.125,-0.291,-0.091,-0.505,0.0,-0.413,-0.092,-0.505,2154,1073,1081
1642820,Liatu King,2025,0.209,-0.568,-0.032,-0.536,0.226,0.083,0.142,0.551,-0.041,0.592,0.311,-0.474,0.342,0.046,0.387,-0.0,-0.516,-0.483,-0.033,-0.516,-0.195,0.076,0.016,0.06,-0.004,-0.045,0.041,-0.267,0.019,-0.286,-0.124,-0.533,-0.042,-0.852,-0.894,0.0,-0.34,-0.211,-0.129,-0.34,0.014,0.187,-1.007,0.299,-0.507,-0.0,0.387,-0.894,-0.507,489,242,247
1630993,Anneli Maley,2025,-0.045,-0.076,-0.001,-0.075,0.013,-0.034,0.047,0.018,-0.013,0.031,0.003,-0.097,-0.066,-0.139,-0.205,0.0,-0.077,-0.03,-0.047,-0.077,-0.121,-0.056,0.006,-0.062,-0.049,-0.014,-0.034,-0.016,0.003,-0.02,-0.047,-0.128,-0.014,-0.295,-0.31,0.0,-0.062,-0.038,-0.023,-0.062,-0.166,-0.044,-0.225,-0.08,-0.515,0.0,-0.205,-0.31,-0.515,129,64,65
1631081,Katie Benzan,2025,-0.1,-0.04,-0.01,-0.03,-0.051,-0.004,-0.048,-0.009,-0.01,0.001,-0.021,-0.131,0.011,-0.252,-0.241,0.0,-0.08,-0.002,-0.078,-0.08,-0.142,-0.049,0.004,-0.054,-0.034,-0.019,-0.015,-0.059,0.005,-0.064,-0.049,-0.079,-0.012,-0.271,-0.283,-0.0,-0.043,-0.026,-0.017,-0.043,-0.243,-0.07,-0.21,-0.001,-0.523,0.0,-0.241,-0.283,-0.523,108,55,53
1630437,Chelsey Perry,2025,-0.193,-0.035,-0.006,-0.029,0.015,0.0,0.014,-0.172,-0.006,-0.166,-0.039,-0.082,-0.044,-0.314,-0.358,0.0,-0.033,-0.016,-0.017,-0.033,-0.044,-0.021,0.007,-0.029,-0.013,-0.013,0.0,-0.01,0.003,-0.013,-0.029,-0.106,0.011,-0.179,-0.168,0.0,-0.071,-0.035,-0.036,-0.071,-0.237,-0.068,-0.188,-0.033,-0.526,0.0,-0.358,-0.168,-0.526,150,74,76
1642841,Mamignan Touré,2025,-0.35,-0.564,-0.022,-0.542,0.041,-0.002,0.043,0.172,-0.027,0.199,0.003,-0.317,0.242,-0.665,-0.423,0.0,-0.328,-0.192,-0.136,-0.328,0.34,0.012,-0.021,0.033,0.176,-0.028,0.204,0.152,0.014,0.137,-0.167,-0.197,-0.083,-0.024,-0.107,0.0,0.075,0.027,0.049,0.075,-0.01,-0.164,-0.514,0.159,-0.53,0.0,-0.423,-0.107,-0.53,524,255,269
1631046,Hannah Sjerven,2025,-0.151,-0.05,-0.008,-0.043,-0.054,-0.002,-0.052,-0.046,-0.01,-0.036,-0.022,-0.075,0.037,-0.247,-0.21,0.0,-0.062,-0.047,-0.015,-0.062,-0.14,-0.028,-0.003,-0.026,-0.046,-0.019,-0.027,-0.066,0.006,-0.072,-0.034,-0.125,-0.024,-0.299,-0.322,0.0,-0.069,-0.038,-0.031,-0.069,-0.291,-0.055,-0.199,0.013,-0.532,0.0,-0.21,-0.322,-0.532,21,10,11
1642810,Madison Scott,2025,-0.106,-0.113,-0.044,-0.069,0.13,-0.055,0.185,-0.123,-0.019,-0.104,-0.035,0.147,0.101,0.006,0.107,0.0,0.09,-0.023,0.113,0.09,-0.304,-0.136,0.018,-0.154,-0.1,-0.026,-0.075,-0.068,0.008,-0.075,-0.074,-0.161,-0.1,-0.539,-0.639,0.0,-0.151,-0.122,-0.029,-0.151,-0.409,-0.109,-0.014,0.001,-0.532,0.0,0.107,-0.639,-0.532,162,83,79
1630961,Tina Krajisnik,2025,-0.104,-0.061,-0.007,-0.054,-0.014,-0.003,-0.011,-0.029,-0.01,-0.02,-0.021,-0.087,0.02,-0.212,-0.192,0.0,-0.063,-0.04,-0.022,-0.063,-0.169,-0.058,0.001,-0.059,-0.03,-0.017,-0.013,-0.081,0.005,-0.086,-0.037,-0.124,-0.014,-0.33,-0.344,0.0,-0.074,-0.037,-0.038,-0.074,-0.274,-0.058,-0.211,0.006,-0.536,0.0,-0.192,-0.344,-0.536,12,5,7
201507,Leilani Mitchell,2025,0.237,0.001,-0.078,0.079,-0.067,0.03,-0.097,0.303,0.103,0.201,0.033,-0.167,-0.204,0.103,-0.1,0.0,0.007,0.076,-0.07,0.007,-0.325,-0.213,-0.031,-0.183,0.098,0.025,0.073,-0.209,-0.016,-0.193,-0.027,-0.055,-0.044,-0.407,-0.451,-0.0,-0.065,-0.105,0.04,-0.065,-0.088,0.006,-0.222,-0.247,-0.551,0.0,-0.1,-0.451,-0.551,2703,1353,1350
1642534,Ezinne Kalu,2025,-0.256,-0.081,0.023,-0.104,-0.023,0.002,-0.025,-0.151,-0.015,-0.136,0.037,-0.079,-0.018,-0.297,-0.315,0.0,-0.077,-0.061,-0.016,-0.077,-0.111,-0.044,-0.01,-0.035,-0.042,-0.026,-0.016,-0.024,0.005,-0.03,-0.02,-0.121,0.015,-0.252,-0.237,0.0,-0.081,-0.044,-0.037,-0.081,-0.366,0.018,-0.2,-0.003,-0.552,0.0,-0.315,-0.237,-0.552,59,30,29
1628269,Nia Coffey,2025,0.056,-0.229,0.087,-0.316,-0.156,0.098,-0.255,0.441,0.024,0.417,0.222,-0.755,-0.664,-0.477,-1.141,0.0,-0.896,-0.184,-0.711,-0.896,1.213,0.449,0.032,0.417,0.539,-0.01,0.549,0.225,-0.033,0.258,-0.267,-0.282,-0.077,0.665,0.589,-0.0,0.003,-0.209,0.212,0.003,1.269,-0.045,-1.036,-0.74,-0.552,0.0,-1.141,0.589,-0.552,10102,5028,5074
1630154,Kamiah Smalls,2025,-0.102,0.019,0.013,0.005,-0.064,0.02,-0.085,-0.057,-0.01,-0.046,-0.011,-0.126,-0.049,-0.24,-0.289,0.0,-0.109,-0.06,-0.049,-0.109,-0.155,-0.026,0.011,-0.037,-0.022,-0.016,-0.006,-0.107,0.002,-0.108,-0.032,-0.129,0.042,-0.315,-0.273,0.0,-0.042,-0.073,0.031,-0.042,-0.257,-0.042,-0.256,-0.007,-0.562,0.0,-0.289,-0.273,-0.562,117,56,61
