player_id,player_name,Latest_Year,oALT_EFG_VALUE,oALT_EFG_RIM,oALT_EFG_RIM_FREQ,oALT_EFG_RIM_FG,oALT_EFG_MID,oALT_EFG_MID_FREQ,oALT_EFG_MID_FG,oALT_EFG_THREE,oALT_EFG_THREE_FREQ,oALT_EFG_THREE_FG,oALT_FT,oALT_FT_FREQ,oALT_FT_SEVERITY,oALT_TOV_VALUE,oSC,oFC,oDISPLAY_SUM,oRESID,oALT_TOV_LOSS_VALUE,oALT_BADPASS_TOV_VALUE,oALT_SCORING_TOV_VALUE,oALT_TOV_VALUE_split,dALT_EFG_VALUE,dALT_EFG_RIM,dALT_EFG_RIM_FREQ,dALT_EFG_RIM_FG,dALT_EFG_MID,dALT_EFG_MID_FREQ,dALT_EFG_MID_FG,dALT_EFG_THREE,dALT_EFG_THREE_FREQ,dALT_EFG_THREE_FG,dALT_FT,dALT_FT_FREQ,dALT_FT_SEVERITY,dALT_TOV_VALUE,dSC,dFC,dDISPLAY_SUM,dRESID,dALT_TOV_LOSS_VALUE,dALT_BADPASS_TOV_VALUE,dALT_SCORING_TOV_VALUE,dALT_TOV_VALUE_split,nALT_EFG_VALUE,nALT_FT,nALT_FT_FREQ,nALT_FT_SEVERITY,nALT_TOV_VALUE,nSC,nDISPLAY_SUM,RESID,off,def,net_rapm,possessions,off_poss,def_poss
1628244,Sami Whitcomb,2026,-0.513,-0.588,-0.134,-0.454,0.378,0.18,0.198,-0.304,0.078,-0.382,-0.087,0.019,-0.106,-0.486,0.018,-1.086,-1.069,0.0,-0.238,0.018,-0.257,-0.238,0.886,0.26,0.009,0.251,0.23,0.053,0.177,0.396,-0.053,0.449,0.049,0.043,0.007,0.161,-0.298,1.097,0.799,0.0,0.032,0.058,-0.026,0.032,0.373,-0.038,0.062,-0.099,-0.324,-0.281,-0.27,0.0,-1.069,0.799,-0.27,10979,5425,5554
100940,Diana Taurasi,2026,0.603,0.165,-0.098,0.263,0.505,0.08,0.425,-0.067,0.075,-0.142,0.48,0.197,0.282,-0.697,-0.434,0.386,-0.049,-0.0,-0.701,-0.34,-0.362,-0.701,0.116,-0.013,0.147,-0.16,0.232,0.001,0.231,-0.102,-0.042,-0.06,0.097,0.039,0.058,0.16,-0.603,0.373,-0.23,-0.0,-0.002,-0.089,0.087,-0.002,0.719,0.577,0.237,0.34,-0.537,-1.038,-0.279,-0.0,-0.049,-0.23,-0.279,17213,8594,8619
1641654,Stephanie Soares,2026,-0.277,-0.04,0.013,-0.053,-0.117,0.007,-0.124,-0.12,-0.024,-0.096,-0.007,-0.027,0.02,-0.025,0.175,-0.308,-0.134,0.0,-0.03,-0.037,0.007,-0.03,-0.002,0.012,0.005,0.007,-0.07,-0.013,-0.057,0.057,0.017,0.04,-0.037,-0.028,-0.009,-0.057,-0.054,-0.096,-0.15,0.0,-0.013,-0.024,0.011,-0.013,-0.279,-0.044,-0.055,0.011,-0.082,0.121,-0.283,0.0,-0.134,-0.15,-0.283,420,199,221
1641660,Zia Cooke,2026,-0.167,0.241,0.0,0.241,-0.093,0.021,-0.113,-0.315,0.009,-0.324,0.014,0.047,-0.032,0.091,-0.143,-0.061,-0.205,0.0,0.094,0.043,0.051,0.094,-0.316,-0.007,0.015,-0.022,-0.134,-0.011,-0.123,-0.175,0.001,-0.176,-0.004,0.002,-0.006,0.072,0.161,-0.248,-0.087,0.0,0.04,0.023,0.017,0.04,-0.483,0.01,0.049,-0.038,0.163,0.018,-0.291,0.0,-0.205,-0.087,-0.291,557,275,282
204468,Valeriane Ayayi,2026,-0.39,-0.237,0.045,-0.283,-0.119,0.067,-0.186,-0.033,-0.038,0.005,0.205,0.154,0.051,0.122,0.101,-0.063,0.038,0.0,-0.011,0.011,-0.022,-0.011,-0.198,-0.081,0.007,-0.088,-0.041,-0.034,-0.006,-0.077,0.018,-0.095,-0.036,-0.079,0.043,-0.086,-0.011,-0.32,-0.331,0.0,-0.061,-0.052,-0.01,-0.061,-0.588,0.169,0.075,0.094,0.036,0.091,-0.293,0.0,0.038,-0.331,-0.293,140,72,68
203824,Odyssey Sims,2026,0.249,-0.016,0.061,-0.077,0.07,-0.023,0.093,0.195,-0.086,0.281,-0.09,0.168,-0.258,-0.205,-0.331,-0.046,-0.377,0.0,0.075,0.099,-0.024,0.075,-0.375,-0.796,-0.257,-0.539,0.001,-0.06,0.061,0.42,0.035,0.385,0.104,0.127,-0.024,0.509,-0.154,0.237,0.084,0.0,0.304,0.067,0.237,0.304,-0.126,0.013,0.296,-0.282,0.304,-0.484,-0.293,0.0,-0.377,0.084,-0.293,10706,5377,5329
1643420,Laura Juskaite,2026,0.244,0.312,-0.077,0.389,0.325,0.202,0.123,-0.393,-0.176,-0.217,0.542,0.285,0.257,-0.082,0.25,0.704,0.954,0.0,-0.15,0.075,-0.224,-0.15,0.042,-0.137,0.023,-0.161,-0.133,-0.067,-0.066,0.311,0.088,0.224,-0.036,-0.071,0.034,-0.524,-0.737,-0.518,-1.255,0.0,-0.224,0.055,-0.279,-0.224,0.286,0.505,0.215,0.291,-0.606,-0.487,-0.301,0.0,0.954,-1.255,-0.301,1613,815,798
1628909,Kelsey Mitchell,2026,-0.432,0.212,0.213,-0.001,-0.214,0.114,-0.328,-0.43,0.016,-0.446,0.018,0.076,-0.059,-0.353,0.404,-0.767,-0.363,0.0,-0.348,-0.058,-0.29,-0.348,-0.288,0.118,-0.082,0.2,-0.233,0.059,-0.292,-0.174,-0.037,-0.137,-0.057,-0.067,0.011,0.207,0.199,-0.138,0.061,0.0,0.145,0.028,0.117,0.145,-0.72,-0.039,0.009,-0.048,-0.146,0.603,-0.302,0.0,-0.363,0.061,-0.302,29707,14739,14968
1629491,Jessica Shepard,2026,-0.631,0.109,-0.042,0.151,-0.494,-0.263,-0.231,-0.246,-0.057,-0.189,0.154,0.225,-0.071,0.378,-0.263,-0.098,-0.361,0.0,-0.018,0.043,-0.061,-0.018,0.31,0.011,-0.058,0.069,0.274,0.061,0.213,0.024,0.026,-0.002,0.375,0.375,0.0,-0.25,-0.393,0.435,0.041,-0.0,-0.08,-0.095,0.015,-0.08,-0.321,0.529,0.6,-0.07,0.128,-0.656,-0.319,0.0,-0.361,0.041,-0.319,9275,4618,4657
1628882,Lexie Brown,2026,0.89,0.301,0.076,0.225,0.087,-0.068,0.155,0.502,0.063,0.439,0.004,0.168,-0.164,-0.059,-0.737,0.835,0.098,0.0,-0.106,-0.038,-0.068,-0.106,-0.288,-0.161,0.038,-0.198,0.032,0.018,0.014,-0.159,-0.024,-0.135,-0.058,-0.049,-0.009,0.042,-0.114,-0.304,-0.418,0.0,0.043,0.018,0.025,0.043,0.602,-0.054,0.119,-0.173,-0.017,-0.851,-0.32,0.0,0.098,-0.418,-0.32,4898,2424,2474
1628929,Kristy Wallace,2026,0.405,-0.311,-0.058,-0.253,0.091,-0.002,0.092,0.625,0.065,0.56,-0.059,-0.039,-0.02,-0.133,-0.075,0.213,0.139,0.0,0.184,0.303,-0.118,0.184,-0.322,0.138,0.092,0.046,-0.016,0.019,-0.036,-0.443,-0.015,-0.428,-0.047,-0.071,0.024,-0.131,0.036,-0.499,-0.463,0.0,-0.113,0.003,-0.116,-0.113,0.083,-0.105,-0.11,0.005,-0.263,-0.038,-0.324,0.0,0.139,-0.463,-0.324,5952,2955,2997
1628886,Jordin Canada,2026,-0.018,-0.138,0.334,-0.473,-0.442,0.255,-0.697,0.562,-0.011,0.573,0.085,0.147,-0.062,0.206,-0.701,0.273,-0.428,0.0,-0.13,0.197,-0.327,-0.13,-0.035,0.077,-0.059,0.136,-0.363,0.005,-0.368,0.252,0.006,0.246,-0.06,0.009,-0.069,-0.106,0.296,-0.2,0.096,0.0,-0.008,0.001,-0.009,-0.008,-0.052,0.025,0.156,-0.131,0.101,-0.404,-0.332,0.0,-0.428,0.096,-0.332,17866,9002,8864
1629576,Maria Conde,2026,-0.655,-0.327,-0.08,-0.247,-0.022,0.133,-0.155,-0.306,-0.104,-0.201,-0.029,-0.181,0.152,0.163,0.488,-0.521,-0.034,0.0,0.093,0.15,-0.057,0.093,-0.053,0.016,-0.022,0.038,-0.212,-0.061,-0.151,0.143,0.028,0.115,0.01,-0.046,0.056,-0.081,-0.176,-0.124,-0.3,0.0,-0.035,-0.022,-0.013,-0.035,-0.708,-0.019,-0.227,0.208,0.082,0.312,-0.334,0.0,-0.034,-0.3,-0.334,294,145,149
1643467,Cassandre Prosper,2026,-0.858,-0.124,-0.036,-0.089,-0.04,0.007,-0.047,-0.693,-0.045,-0.648,0.099,0.136,-0.037,-0.001,0.467,-0.761,-0.293,0.0,-0.114,-0.048,-0.066,-0.114,0.322,0.114,0.022,0.092,-0.009,-0.007,-0.003,0.218,0.022,0.196,-0.164,-0.08,-0.084,-0.072,-0.132,0.087,-0.045,0.0,0.002,-0.045,0.046,0.002,-0.536,-0.065,0.056,-0.121,-0.073,0.336,-0.338,0.0,-0.293,-0.045,-0.338,294,144,150
1630444,Jasmine Walker,2026,-0.131,0.048,0.04,0.008,-0.001,0.009,-0.01,-0.177,-0.016,-0.161,-0.03,-0.02,-0.011,0.001,0.014,-0.16,-0.147,0.0,-0.027,-0.011,-0.016,-0.027,-0.1,-0.006,0.007,-0.013,-0.018,-0.012,-0.006,-0.076,0.012,-0.088,-0.014,-0.013,-0.0,-0.063,-0.026,-0.176,-0.202,0.0,-0.032,-0.011,-0.021,-0.032,-0.23,-0.044,-0.033,-0.011,-0.062,-0.012,-0.348,0.0,-0.147,-0.202,-0.348,142,73,69
1631056,Amy Atwell,2026,-0.149,-0.061,0.004,-0.066,0.007,0.013,-0.007,-0.095,-0.017,-0.077,0.025,0.025,-0.0,0.002,0.018,-0.122,-0.105,0.0,-0.064,-0.02,-0.045,-0.064,-0.175,-0.026,0.014,-0.04,-0.094,-0.009,-0.086,-0.054,0.013,-0.067,-0.034,-0.018,-0.016,-0.024,-0.011,-0.233,-0.244,0.0,-0.013,0.0,-0.013,-0.013,-0.324,-0.009,0.007,-0.016,-0.022,0.007,-0.348,0.0,-0.105,-0.244,-0.348,154,83,71
1630441,Arella Guirantes,2026,-0.088,-0.106,0.036,-0.143,-0.038,0.031,-0.069,0.056,-0.012,0.069,0.008,-0.003,0.011,-0.066,-0.074,-0.146,-0.22,0.0,-0.071,0.007,-0.077,-0.071,-0.094,-0.014,0.007,-0.021,-0.04,-0.018,-0.022,-0.04,0.01,-0.05,-0.02,-0.015,-0.005,0.007,-0.024,-0.107,-0.131,0.0,0.032,0.004,0.028,0.032,-0.181,-0.012,-0.018,0.005,-0.058,-0.098,-0.351,0.0,-0.22,-0.131,-0.351,282,148,134
202259,Epiphanny Prince,2026,-0.23,-0.068,0.016,-0.084,-0.135,-0.008,-0.127,-0.027,-0.015,-0.013,-0.024,0.004,-0.028,0.038,0.048,-0.216,-0.168,0.0,0.008,0.014,-0.006,0.008,-0.11,-0.033,-0.004,-0.029,-0.02,-0.025,0.005,-0.057,0.011,-0.068,-0.02,-0.012,-0.008,-0.035,-0.018,-0.165,-0.184,0.0,-0.015,-0.002,-0.013,-0.015,-0.34,-0.044,-0.008,-0.036,0.003,0.03,-0.351,0.0,-0.168,-0.184,-0.351,296,151,145
1631022,Shakira Austin,2026,-0.925,0.123,0.092,0.031,-0.381,-0.156,-0.225,-0.666,0.029,-0.695,-0.249,0.104,-0.353,-0.247,-0.343,-1.421,-1.765,-0.0,-0.113,-0.073,-0.04,-0.113,0.39,0.211,-0.006,0.218,-0.093,0.088,-0.181,0.272,-0.001,0.272,0.062,0.009,0.053,0.318,0.634,0.769,1.404,0.0,0.409,0.125,0.284,0.409,-0.535,-0.188,0.113,-0.3,0.071,0.291,-0.361,-0.0,-1.765,1.404,-0.361,14558,7205,7353
203831,Natalie Achonwa,2026,-0.25,-0.03,0.019,-0.049,-0.07,0.024,-0.094,-0.15,-0.017,-0.134,0.008,0.0,0.008,0.02,-0.025,-0.222,-0.247,0.0,-0.006,-0.018,0.013,-0.006,-0.039,-0.011,0.001,-0.012,-0.027,-0.02,-0.007,-0.001,0.012,-0.013,-0.036,-0.021,-0.015,-0.027,-0.019,-0.102,-0.121,0.0,-0.006,-0.001,-0.004,-0.006,-0.289,-0.028,-0.021,-0.007,-0.008,-0.044,-0.368,0.0,-0.247,-0.121,-0.368,147,71,76
1629476,Asia (AD) Durr,2026,-0.053,0.05,0.032,0.018,-0.06,0.004,-0.064,-0.043,-0.017,-0.026,-0.053,-0.006,-0.047,0.036,-0.074,-0.07,-0.144,0.0,0.025,0.001,0.024,0.025,-0.098,-0.001,0.013,-0.014,-0.034,-0.016,-0.018,-0.063,0.012,-0.075,-0.044,-0.046,0.002,-0.055,-0.03,-0.197,-0.227,0.0,-0.013,-0.024,0.01,-0.013,-0.151,-0.097,-0.052,-0.045,-0.019,-0.104,-0.371,0.0,-0.144,-0.227,-0.371,281,137,144
201919,Shavonte Zellous,2026,-0.015,0.043,0.002,0.041,-0.051,0.023,-0.074,-0.007,0.0,-0.007,0.013,0.055,-0.042,0.001,-0.138,-0.001,-0.14,0.0,0.071,0.057,0.014,0.071,-0.097,-0.051,0.007,-0.058,0.011,-0.022,0.034,-0.057,0.006,-0.063,-0.064,-0.055,-0.009,-0.026,-0.045,-0.187,-0.232,0.0,-0.024,-0.01,-0.014,-0.024,-0.113,-0.052,-0.0,-0.051,-0.024,-0.183,-0.372,0.0,-0.14,-0.232,-0.372,731,370,361
1629485,Kristine Anigwe,2026,-0.068,-0.015,0.025,-0.039,0.02,0.004,0.016,-0.073,-0.013,-0.06,-0.004,0.002,-0.006,-0.003,-0.06,-0.075,-0.135,0.0,-0.046,0.011,-0.057,-0.046,-0.201,-0.054,0.008,-0.062,-0.035,-0.011,-0.024,-0.111,0.009,-0.12,-0.034,-0.021,-0.013,0.033,-0.039,-0.201,-0.241,0.0,0.035,-0.007,0.041,0.035,-0.268,-0.038,-0.019,-0.019,0.03,-0.1,-0.376,0.0,-0.135,-0.241,-0.376,302,153,149
1628287,Jennie Simms,2026,0.037,-0.02,0.048,-0.068,0.082,0.02,0.063,-0.026,-0.014,-0.012,-0.138,-0.103,-0.035,-0.059,-0.094,-0.161,-0.254,0.0,-0.033,0.03,-0.063,-0.033,-0.109,0.032,0.023,0.009,0.012,-0.014,0.026,-0.152,0.01,-0.162,-0.0,0.012,-0.012,-0.028,0.01,-0.137,-0.127,0.0,0.031,-0.031,0.063,0.031,-0.072,-0.138,-0.091,-0.047,-0.088,-0.084,-0.381,0.0,-0.254,-0.127,-0.381,831,408,423
1630136,Megan Walker,2026,-0.209,-0.132,0.065,-0.198,0.089,0.048,0.041,-0.166,-0.0,-0.166,0.034,0.044,-0.01,-0.081,-0.029,-0.256,-0.285,0.0,-0.009,0.002,-0.01,-0.009,-0.012,0.004,0.008,-0.004,-0.065,-0.009,-0.056,0.049,0.004,0.045,-0.032,-0.004,-0.028,-0.027,-0.045,-0.071,-0.116,0.0,-0.027,-0.004,-0.023,-0.027,-0.221,0.002,0.04,-0.038,-0.107,-0.074,-0.4,0.0,-0.285,-0.116,-0.4,998,491,507
1628920,Mercedes Russell,2026,-0.175,-0.319,-0.167,-0.153,-0.67,-0.21,-0.46,0.814,0.086,0.728,-0.036,0.0,-0.037,-0.248,-0.0,-0.459,-0.459,0.0,0.082,0.038,0.044,0.082,-0.022,-0.228,-0.044,-0.184,0.153,0.017,0.136,0.054,-0.042,0.095,-0.081,-0.055,-0.026,0.03,0.13,-0.073,0.057,-0.0,-0.042,0.0,-0.042,-0.042,-0.197,-0.118,-0.055,-0.063,-0.218,0.13,-0.402,0.0,-0.459,0.057,-0.402,7003,3516,3487
1641683,Holly Winterburn,2026,0.117,0.18,0.031,0.149,0.086,0.058,0.028,-0.148,-0.035,-0.113,-0.057,-0.063,0.006,-0.328,-0.049,-0.268,-0.318,0.0,-0.4,-0.146,-0.254,-0.4,0.028,-0.038,0.017,-0.055,0.048,-0.009,0.057,0.018,0.021,-0.003,-0.025,0.033,-0.058,0.024,-0.117,0.028,-0.09,0.0,0.074,0.019,0.055,0.074,0.145,-0.082,-0.029,-0.052,-0.304,-0.167,-0.407,0.0,-0.318,-0.09,-0.407,132,59,73
1631002,Nia Clouden,2026,-0.192,-0.064,-0.002,-0.062,-0.109,-0.01,-0.099,-0.019,-0.013,-0.006,-0.06,-0.048,-0.012,0.016,-0.0,-0.236,-0.237,0.0,0.017,0.004,0.013,0.017,-0.114,-0.042,0.005,-0.047,-0.073,-0.02,-0.053,0.001,0.01,-0.009,-0.004,-0.002,-0.002,-0.036,-0.016,-0.154,-0.17,0.0,0.008,-0.003,0.012,0.008,-0.306,-0.064,-0.05,-0.014,-0.02,-0.017,-0.407,0.0,-0.237,-0.17,-0.407,139,61,78
1642785,Sonia Citron,2026,-0.402,0.432,0.265,0.166,-0.297,0.124,-0.421,-0.537,-0.078,-0.458,0.191,0.556,-0.366,0.011,-0.066,-0.2,-0.266,0.0,-0.155,-0.138,-0.017,-0.155,-0.092,0.123,0.067,0.056,-0.048,-0.068,0.02,-0.167,0.087,-0.254,-0.126,-0.059,-0.066,-0.053,0.119,-0.271,-0.152,-0.0,0.183,0.113,0.069,0.183,-0.494,0.065,0.497,-0.432,-0.042,0.053,-0.417,0.0,-0.266,-0.152,-0.417,7702,3776,3926
1641675,Dulcy Fankam Mendjiadeu,2026,-0.532,-0.165,0.03,-0.196,-0.318,-0.054,-0.264,-0.048,0.079,-0.127,0.112,0.164,-0.052,0.012,0.114,-0.407,-0.293,-0.0,-0.102,-0.097,-0.005,-0.102,0.351,0.232,0.007,0.226,-0.086,0.025,-0.112,0.205,-0.032,0.237,-0.051,-0.07,0.019,-0.277,-0.158,0.023,-0.135,0.0,-0.234,-0.098,-0.136,-0.234,-0.181,0.061,0.094,-0.033,-0.264,-0.044,-0.428,0.0,-0.293,-0.135,-0.428,2934,1454,1480
1642767,Janelle Salaün,2026,-0.407,-0.313,-0.204,-0.109,0.189,0.251,-0.062,-0.283,-0.105,-0.177,0.328,-0.064,0.392,-0.095,-0.226,-0.173,-0.399,-0.0,-0.067,0.033,-0.1,-0.067,0.357,0.483,0.198,0.285,-0.515,-0.117,-0.398,0.388,0.072,0.317,0.004,-0.011,0.015,-0.154,-0.237,0.207,-0.03,-0.0,-0.216,-0.119,-0.097,-0.216,-0.05,0.333,-0.075,0.407,-0.249,-0.464,-0.43,-0.0,-0.399,-0.03,-0.43,4699,2329,2370
1631091,Evina Westbrook,2026,-0.225,-0.091,-0.01,-0.081,0.035,0.023,0.011,-0.169,-0.015,-0.154,0.049,0.082,-0.032,-0.015,-0.002,-0.191,-0.193,0.0,-0.035,-0.01,-0.025,-0.035,-0.171,-0.013,0.023,-0.036,-0.08,-0.005,-0.075,-0.077,0.012,-0.089,-0.043,-0.037,-0.006,-0.005,-0.033,-0.22,-0.253,0.0,0.012,0.006,0.005,0.012,-0.396,0.006,0.044,-0.038,-0.02,-0.036,-0.446,0.0,-0.193,-0.253,-0.446,279,136,143
204297,Cayla George,2026,-0.227,0.018,0.024,-0.006,-0.036,0.005,-0.041,-0.209,-0.009,-0.2,-0.025,-0.033,0.008,-0.052,-0.071,-0.305,-0.376,0.0,-0.061,-0.06,-0.002,-0.061,-0.013,0.029,0.009,0.019,-0.001,-0.005,0.004,-0.041,0.008,-0.049,-0.006,-0.014,0.008,-0.044,-0.013,-0.063,-0.075,0.0,-0.012,0.005,-0.017,-0.012,-0.24,-0.031,-0.047,0.015,-0.096,-0.084,-0.451,0.0,-0.376,-0.075,-0.451,142,71,71
201507,Leilani Mitchell,2026,-0.283,-0.044,-0.067,0.024,-0.177,0.049,-0.226,-0.063,0.026,-0.089,-0.049,-0.026,-0.022,0.01,0.031,-0.322,-0.29,0.0,0.099,0.067,0.032,0.099,-0.237,-0.136,-0.013,-0.122,0.069,-0.009,0.078,-0.17,-0.003,-0.167,-0.001,0.008,-0.008,0.002,0.041,-0.236,-0.195,0.0,-0.024,0.002,-0.026,-0.024,-0.52,-0.049,-0.018,-0.031,0.012,0.072,-0.485,0.0,-0.29,-0.195,-0.485,1691,851,840
1643455,Angela Dugalic,2026,-0.499,0.188,-0.02,0.208,-0.141,0.012,-0.153,-0.545,-0.048,-0.497,-0.13,0.005,-0.136,0.003,0.277,-0.626,-0.348,0.0,-0.002,-0.241,0.239,-0.002,-0.328,-0.14,-0.008,-0.132,-0.109,-0.035,-0.074,-0.079,0.024,-0.103,-0.009,0.006,-0.015,0.079,0.114,-0.259,-0.145,0.0,0.153,0.163,-0.01,0.153,-0.826,-0.14,0.011,-0.151,0.082,0.391,-0.493,0.0,-0.348,-0.145,-0.493,279,134,145
1642240,Jaelyn Brown,2026,-0.301,-0.126,0.031,-0.157,-0.024,-0.001,-0.024,-0.15,-0.022,-0.129,-0.131,-0.129,-0.002,-0.008,0.198,-0.44,-0.243,0.0,0.022,0.031,-0.009,0.022,-0.136,0.001,0.005,-0.003,-0.076,-0.023,-0.054,-0.06,0.013,-0.074,-0.038,-0.07,0.032,-0.051,-0.03,-0.225,-0.255,0.0,-0.029,-0.012,-0.017,-0.029,-0.437,-0.169,-0.199,0.03,-0.059,0.168,-0.497,0.0,-0.243,-0.255,-0.497,142,73,69
203822,Rebekah Gardner,2026,0.192,-0.166,0.008,-0.175,0.003,0.048,-0.045,0.355,-0.031,0.387,0.002,0.015,-0.013,-0.086,-0.082,0.108,0.026,0.0,0.101,0.006,0.094,0.101,-0.531,-0.16,-0.054,-0.107,-0.275,-0.063,-0.212,-0.096,0.021,-0.117,0.028,0.046,-0.018,-0.086,0.066,-0.59,-0.524,0.0,-0.001,0.019,-0.02,-0.001,-0.34,0.03,0.061,-0.031,-0.172,-0.016,-0.498,0.0,0.026,-0.524,-0.498,974,491,483
201913,Kia Vaughn,2026,-0.194,0.016,0.018,-0.003,-0.032,-0.004,-0.027,-0.178,-0.009,-0.168,-0.003,-0.002,-0.002,0.016,-0.162,-0.181,-0.344,0.0,0.05,0.023,0.026,0.05,-0.098,0.018,0.008,0.01,-0.106,0.0,-0.106,-0.009,0.009,-0.018,-0.02,-0.009,-0.011,-0.056,0.01,-0.173,-0.163,0.0,-0.031,-0.002,-0.03,-0.031,-0.291,-0.023,-0.01,-0.013,-0.039,-0.153,-0.506,0.0,-0.344,-0.163,-0.506,418,208,210
1631032,Lorela Cubaj,2026,-0.193,-0.044,-0.006,-0.038,-0.14,0.005,-0.145,-0.009,-0.022,0.013,-0.086,-0.029,-0.057,0.04,-0.013,-0.238,-0.252,0.0,0.022,-0.005,0.027,0.022,-0.175,-0.018,0.02,-0.039,-0.069,-0.016,-0.053,-0.088,0.016,-0.104,-0.006,-0.005,-0.001,-0.058,-0.023,-0.238,-0.262,0.0,-0.041,-0.009,-0.031,-0.041,-0.368,-0.092,-0.034,-0.058,-0.018,-0.036,-0.513,0.0,-0.252,-0.262,-0.513,133,66,67
201881,Angel McCoughtry,2026,-0.345,-0.035,0.051,-0.086,-0.165,-0.0,-0.164,-0.145,-0.013,-0.132,-0.025,-0.019,-0.006,0.013,0.011,-0.357,-0.345,0.0,-0.065,-0.056,-0.009,-0.065,-0.106,-0.0,-0.002,0.002,-0.041,-0.01,-0.031,-0.065,0.01,-0.075,-0.036,-0.011,-0.025,0.014,-0.049,-0.128,-0.177,0.0,0.018,-0.008,0.026,0.018,-0.451,-0.06,-0.03,-0.03,0.027,-0.038,-0.523,0.0,-0.345,-0.177,-0.523,284,142,142
1630150,Chennedy Carter,2026,-0.0,-0.053,0.201,-0.254,-0.325,-0.189,-0.136,0.377,0.049,0.328,-0.367,-0.224,-0.142,0.215,-0.235,-0.152,-0.387,0.0,0.533,0.2,0.332,0.533,-0.031,-0.051,0.007,-0.058,-0.067,-0.002,-0.065,0.087,-0.006,0.093,-0.146,-0.157,0.01,-0.264,0.302,-0.441,-0.14,-0.0,-0.197,-0.044,-0.153,-0.197,-0.031,-0.513,-0.381,-0.132,-0.049,0.067,-0.527,0.0,-0.387,-0.14,-0.527,4661,2338,2323
202633,Liz Cambage,2026,-0.618,-0.137,0.047,-0.184,-0.359,-0.441,0.082,-0.122,0.101,-0.224,0.084,0.306,-0.221,0.171,0.043,-0.363,-0.32,0.0,0.156,-0.009,0.166,0.156,-0.182,0.145,0.115,0.029,-0.189,0.104,-0.293,-0.137,-0.045,-0.093,-0.047,-0.076,0.029,-0.007,0.027,-0.236,-0.21,-0.0,-0.033,0.005,-0.037,-0.033,-0.799,0.037,0.23,-0.192,0.163,0.069,-0.53,0.0,-0.32,-0.21,-0.53,7365,3684,3681
1630113,Ruthy Hebard,2026,-0.231,0.008,0.049,-0.04,-0.115,0.0,-0.115,-0.125,-0.005,-0.12,0.016,0.032,-0.016,-0.127,0.02,-0.342,-0.322,0.0,-0.145,-0.043,-0.101,-0.145,-0.186,0.046,-0.021,0.068,-0.062,-0.031,-0.031,-0.17,0.006,-0.176,-0.045,-0.036,-0.01,0.047,-0.024,-0.184,-0.208,0.0,0.069,-0.002,0.071,0.069,-0.417,-0.029,-0.003,-0.026,-0.08,-0.004,-0.53,0.0,-0.322,-0.208,-0.53,864,419,445
1631019,NaLyssa Smith,2026,-0.198,-0.813,-0.198,-0.615,0.025,-0.39,0.414,0.59,-0.103,0.693,-0.456,-0.147,-0.309,0.18,1.481,-0.474,1.007,0.0,0.091,-0.016,0.107,0.091,-0.353,0.156,0.041,0.115,-0.432,-0.151,-0.282,-0.077,0.102,-0.179,-0.458,-0.384,-0.074,-0.612,-0.117,-1.424,-1.54,-0.0,-0.308,-0.131,-0.177,-0.308,-0.552,-0.914,-0.531,-0.384,-0.432,1.365,-0.534,0.0,1.007,-1.54,-0.534,23508,11715,11793
1628899,Myisha Hines-Allen,2026,-0.344,-0.069,0.004,-0.073,-0.272,-0.092,-0.181,-0.003,0.091,-0.093,0.06,-0.014,0.075,0.192,0.558,-0.092,0.466,0.0,0.191,0.005,0.186,0.191,-1.476,-0.165,0.065,-0.231,-0.323,-0.044,-0.279,-0.987,-0.026,-0.961,-0.095,-0.111,0.015,0.149,0.421,-1.422,-1.001,0.0,0.115,0.179,-0.065,0.115,-1.82,-0.035,-0.125,0.09,0.341,0.978,-0.536,0.0,0.466,-1.001,-0.536,12079,6018,6061
203014,Nneka Ogwumike,2026,-0.817,0.639,0.115,0.525,-0.245,-0.346,0.101,-1.212,-0.055,-1.157,0.166,-0.147,0.313,0.723,-0.067,0.073,0.006,-0.0,0.686,0.156,0.53,0.686,-1.086,-0.878,-0.229,-0.649,-0.241,-0.181,-0.06,0.033,0.017,0.015,-0.123,-0.094,-0.029,0.425,0.238,-0.784,-0.546,-0.0,0.358,0.068,0.291,0.358,-1.903,0.043,-0.241,0.284,1.148,0.171,-0.541,-0.0,0.006,-0.546,-0.541,26088,13149,12939
1630459,DiDi Richards,2026,0.16,-0.417,0.019,-0.436,0.065,-0.002,0.067,0.512,-0.032,0.544,-0.175,-0.109,-0.066,-0.205,-0.151,-0.221,-0.371,0.0,-0.23,-0.314,0.084,-0.23,-0.556,-0.097,0.021,-0.118,-0.226,-0.049,-0.176,-0.234,0.018,-0.252,0.058,0.002,0.056,0.176,0.145,-0.322,-0.177,0.0,0.104,0.06,0.043,0.104,-0.396,-0.117,-0.107,-0.01,-0.03,-0.006,-0.549,0.0,-0.371,-0.177,-0.549,1013,500,513
