player_id,player_name,Latest_Year,oALT_EFG_VALUE,oALT_EFG_RIM,oALT_EFG_RIM_FREQ,oALT_EFG_RIM_FG,oALT_EFG_MID,oALT_EFG_MID_FREQ,oALT_EFG_MID_FG,oALT_EFG_THREE,oALT_EFG_THREE_FREQ,oALT_EFG_THREE_FG,oALT_FT,oALT_TOV_VALUE,oSC,oFC,oDISPLAY_SUM,oRESID,oALT_TOV_LOSS_VALUE,oALT_BADPASS_TOV_VALUE,oALT_SCORING_TOV_VALUE,oALT_TOV_VALUE_split,dALT_EFG_VALUE,dALT_EFG_RIM,dALT_EFG_RIM_FREQ,dALT_EFG_RIM_FG,dALT_EFG_MID,dALT_EFG_MID_FREQ,dALT_EFG_MID_FG,dALT_EFG_THREE,dALT_EFG_THREE_FREQ,dALT_EFG_THREE_FG,dALT_FT,dALT_TOV_VALUE,dSC,dFC,dDISPLAY_SUM,dRESID,dALT_TOV_LOSS_VALUE,dALT_BADPASS_TOV_VALUE,dALT_SCORING_TOV_VALUE,dALT_TOV_VALUE_split,nALT_EFG_VALUE,nALT_FT,nALT_TOV_VALUE,nSC,nDISPLAY_SUM,RESID,off,def,net_rapm,possessions,off_poss,def_poss
1641649,Diamond Miller,2025,-1.813,0.428,0.018,0.411,0.268,0.006,0.262,-2.509,0.01,-2.519,0.042,-1.139,0.172,-2.91,-2.738,0.0,-1.051,-0.231,-0.82,-1.051,-0.805,0.194,0.004,0.191,-0.141,0.053,-0.194,-0.858,-0.02,-0.838,0.261,-0.716,-0.02,-1.26,-1.28,0.0,-0.285,-0.041,-0.244,-0.285,-2.618,0.303,-1.855,0.152,-4.017,0.0,-2.738,-1.28,-4.017,5617,2785,2832
1631006,Kierstan Bell,2025,-1.556,-0.766,-0.119,-0.647,0.817,0.097,0.72,-1.607,0.063,-1.67,-0.715,0.075,-0.85,-2.197,-3.047,0.0,0.209,0.075,0.133,0.209,0.4,0.039,-0.013,0.052,-0.023,-0.104,0.081,0.385,-0.005,0.39,-0.214,-0.774,-0.508,-0.587,-1.095,0.0,-0.53,-0.065,-0.465,-0.53,-1.156,-0.929,-0.699,-1.358,-4.142,0.0,-3.047,-1.095,-4.142,4457,2248,2209
1629480,Kalani Brown,2025,-1.306,-0.479,0.27,-0.749,0.294,0.143,0.151,-1.12,-0.021,-1.1,-0.042,-0.608,0.046,-1.955,-1.908,-0.0,-0.866,-0.513,-0.352,-0.866,-1.109,0.34,0.132,0.208,-0.319,0.023,-0.342,-1.129,-0.036,-1.093,0.029,-1.089,-0.068,-2.169,-2.236,0.0,-0.944,-0.543,-0.401,-0.944,-2.415,-0.012,-1.697,-0.021,-4.145,-0.0,-1.908,-2.236,-4.145,3752,1876,1876
202650,Jantel Lavender,2025,-2.728,0.102,-0.134,0.236,-1.64,-0.567,-1.073,-1.189,0.006,-1.195,-0.72,0.075,0.227,-3.373,-3.146,0.0,0.233,-0.249,0.483,0.233,-1.968,-0.968,0.045,-1.013,-0.556,0.063,-0.619,-0.444,-0.026,-0.418,0.037,0.846,0.085,-1.085,-1.0,0.0,0.382,0.419,-0.037,0.382,-4.695,-0.684,0.921,0.312,-4.146,0.0,-3.146,-1.0,-4.146,3206,1605,1601
204335,Betnijah Laney-Hamilton,2025,0.305,0.81,-0.11,0.919,-0.408,0.074,-0.481,-0.097,0.248,-0.346,-0.563,-1.502,-1.13,-1.76,-2.89,-0.0,-0.918,0.023,-0.941,-0.918,-0.972,-0.298,0.021,-0.319,-0.567,0.065,-0.632,-0.106,-0.078,-0.029,-0.013,0.31,-0.593,-0.675,-1.268,0.0,-0.295,-0.234,-0.061,-0.295,-0.667,-0.575,-1.192,-1.723,-4.158,0.0,-2.89,-1.268,-4.158,15771,7919,7852
1627676,Tiffany Mitchell,2025,-3.289,-0.806,0.031,-0.837,-1.189,-0.256,-0.933,-1.294,-0.008,-1.285,0.371,-0.449,-0.023,-3.366,-3.39,-0.0,-0.269,0.17,-0.439,-0.269,0.047,-0.581,-0.099,-0.482,0.191,0.058,0.133,0.436,-0.061,0.497,0.2,-0.385,-0.633,-0.137,-0.771,-0.0,-0.153,-0.312,0.159,-0.153,-3.242,0.571,-0.833,-0.657,-4.161,-0.0,-3.39,-0.771,-4.161,9636,4799,4837
203829,Bria Hartley,2025,-1.186,-0.83,-0.195,-0.635,-1.005,-0.138,-0.868,0.65,-0.071,0.72,-0.484,-0.55,-0.037,-2.22,-2.257,0.0,-0.422,0.209,-0.631,-0.422,-1.314,-0.646,0.029,-0.674,-0.276,-0.183,-0.093,-0.392,0.024,-0.416,0.047,-0.106,-0.559,-1.373,-1.933,0.0,-0.328,-0.147,-0.181,-0.328,-2.5,-0.437,-0.657,-0.597,-4.19,0.0,-2.257,-1.933,-4.19,4067,2015,2052
1630119,Jazmine Jones,2025,-2.312,-1.648,0.039,-1.687,0.464,0.02,0.444,-1.127,0.052,-1.179,0.094,-1.239,0.089,-3.456,-3.367,-0.0,-1.031,0.108,-1.14,-1.031,-0.088,0.324,-0.058,0.382,0.295,0.007,0.289,-0.707,-0.029,-0.677,-0.206,-0.088,-0.467,-0.382,-0.849,0.0,0.006,-0.072,0.078,0.006,-2.399,-0.112,-1.327,-0.377,-4.216,-0.0,-3.367,-0.849,-4.216,1828,908,920
1628915,Kia Nurse,2025,-1.184,-1.045,-0.036,-1.008,-0.224,0.194,-0.418,0.085,0.059,0.026,0.137,-1.079,0.103,-2.126,-2.023,0.0,-0.868,-0.337,-0.531,-0.868,-1.371,-0.376,0.056,-0.432,-0.175,-0.024,-0.151,-0.82,-0.019,-0.801,0.012,-1.083,-0.16,-2.442,-2.602,0.0,-1.372,-0.862,-0.51,-1.372,-2.555,0.15,-2.163,-0.057,-4.625,0.0,-2.023,-2.602,-4.625,13831,6905,6926
1630444,Jasmine Walker,2025,-2.398,0.088,-0.07,0.157,-0.874,-0.028,-0.846,-1.611,0.048,-1.659,-0.096,-0.283,-0.078,-2.777,-2.855,0.0,-0.219,0.297,-0.516,-0.219,-0.757,-0.304,-0.054,-0.249,-0.259,-0.066,-0.193,-0.195,-0.009,-0.186,-0.253,-0.592,-0.179,-1.602,-1.782,0.0,-0.453,-0.12,-0.333,-0.453,-3.155,-0.349,-0.876,-0.258,-4.637,0.0,-2.855,-1.782,-4.637,1087,541,546
1630139,Jocelyn Willoughby,2025,-1.464,0.383,-0.11,0.493,-1.455,-0.101,-1.354,-0.392,0.051,-0.443,-0.143,-1.59,-0.758,-3.198,-3.956,0.0,-1.314,-0.944,-0.37,-1.314,-0.117,-0.108,-0.08,-0.029,0.036,-0.049,0.085,-0.045,-0.022,-0.023,0.08,-0.41,-0.286,-0.447,-0.732,0.0,-0.321,-0.194,-0.127,-0.321,-1.582,-0.063,-2.0,-1.044,-4.688,0.0,-3.956,-0.732,-4.688,1228,608,620
202641,Sydney Colson,2025,-2.599,-1.338,-0.174,-1.164,0.266,0.208,0.058,-1.527,0.063,-1.59,-0.566,0.087,-0.725,-3.078,-3.803,-0.0,-0.349,0.103,-0.452,-0.349,0.279,-0.755,-0.03,-0.725,0.405,-0.1,0.506,0.629,0.03,0.599,-0.465,-0.764,0.032,-0.949,-0.917,0.0,-0.546,-0.463,-0.083,-0.546,-2.319,-1.031,-0.677,-0.692,-4.72,-0.0,-3.803,-0.917,-4.72,2859,1410,1449
1642292,Jacy Sheldon,2025,-0.982,-0.024,-0.266,0.243,-0.419,-0.084,-0.334,-0.54,-0.157,-0.383,0.185,-0.712,-0.862,-1.509,-2.37,-0.0,-0.345,-0.65,0.305,-0.345,-2.179,-0.803,0.042,-0.845,-0.557,-0.24,-0.317,-0.819,0.09,-0.909,-0.501,-0.489,0.257,-3.169,-2.912,-0.0,-0.386,-0.376,-0.01,-0.386,-3.161,-0.316,-1.201,-0.605,-5.282,-0.0,-2.37,-2.912,-5.282,6512,3237,3275
1641660,Zia Cooke,2025,-2.898,-0.683,-0.113,-0.57,-1.582,-0.279,-1.303,-0.634,-0.017,-0.617,-0.2,-0.604,-0.611,-3.702,-4.314,-0.0,-0.197,0.264,-0.461,-0.197,-0.834,-0.51,-0.037,-0.473,-0.051,-0.051,0.0,-0.273,-0.005,-0.268,-0.154,0.121,-0.358,-0.866,-1.224,0.0,0.174,0.122,0.052,0.174,-3.732,-0.353,-0.483,-0.969,-5.538,-0.0,-4.314,-1.224,-5.538,2981,1470,1511
